Date Time RTD Vsamp
2020-02-24 17:05:37.189502 1117.31417 0.00194574
2020-02-24 17:05:37.222504 1117.31351 0.00194574
2020-02-24 17:05:37.265507 1117.3138 0.00194574
2020-02-24 17:05:37.307509 1117.31388 0.00194574
2020-02-24 17:05:37.341511 1117.31248 0.00194574
2020-02-24 17:05:37.376513 1117.31292 0.00194574
2020-02-24 17:05:37.419516 1117.31292 0.00194574
2020-02-24 17:05:37.466518 1117.31203 0.00194574
2020-02-24 17:05:37.513521 1117.31336 0.00194574
2020-02-24 17:05:37.548523 1117.31395 0.00194574
2020-02-24 17:05:37.572524 1117.31343 0.00194574
2020-02-24 17:05:37.610527 1117.31461 0.00194574
2020-02-24 17:05:37.654529 1117.31476 0.00194574
2020-02-24 17:05:37.700532 1117.31535 0.00194574
2020-02-24 17:05:37.741534 1117.31616 0.00194574
2020-02-24 17:05:37.775536 1117.31601 0.00194574
2020-02-24 17:05:37.810538 1117.3155 0.00194574
2020-02-24 17:05:37.855541 1117.31417 0.00194574
2020-02-24 17:05:37.884542 1117.31461 0.00194574
2020-02-24 17:05:37.915544 1117.31424 0.00194574
2020-02-24 17:05:37.960547 1117.3141 0.00194574
2020-02-24 17:05:37.985548 1117.3138 0.00194574
2020-02-24 17:05:38.019550 1117.31476 0.00194574
2020-02-24 17:05:38.063552 1117.31329 0.00194574
2020-02-24 17:05:38.093554 1117.31255 0.00194574
2020-02-24 17:05:38.124556 1117.31506 0.00194574
2020-02-24 17:05:38.167558 1117.31447 0.00194574
2020-02-24 17:05:38.208561 1117.31432 0.00194574
2020-02-24 17:05:38.257564 1117.3136 0.00194598
2020-02-24 17:05:38.303566 1117.3137 0.00194598
2020-02-24 17:05:38.333568 1117.31505 0.00194574
2020-02-24 17:05:38.364570 1117.31559 0.00194598
2020-02-24 17:05:38.407572 1117.31502 0.00194574
2020-02-24 17:05:38.442574 1117.31489 0.00194574
2020-02-24 17:05:38.466575 1117.31483 0.00194598
2020-02-24 17:05:38.505578 1117.31551 0.00194574
2020-02-24 17:05:38.548580 1117.31477 0.00194598
2020-02-24 17:05:38.591583 1117.31499 0.00194574
2020-02-24 17:05:38.632585 1117.31433 0.00194574
2020-02-24 17:05:38.680588 1117.31455 0.00194574
2020-02-24 17:05:38.710589 1117.31536 0.00194598
2020-02-24 17:05:38.743591 1117.31684 0.00194574
2020-02-24 17:05:38.786594 1117.31625 0.00194598
2020-02-24 17:05:38.833596 1117.3147 0.00194574
2020-02-24 17:05:38.868598 1117.3147 0.00194574
2020-02-24 17:05:38.891600 1117.31448 0.00194574
2020-02-24 17:05:38.930602 1117.31448 0.00194574
2020-02-24 17:05:38.977605 1117.31691 0.00194574
2020-02-24 17:05:39.006606 1117.31661 0.00194598
2020-02-24 17:05:39.038608 1117.31801 0.00194574
2020-02-24 17:05:39.077610 1117.3189 0.00194598
2020-02-24 17:05:39.125613 1117.31964 0.00194574
2020-02-24 17:05:39.172616 1117.32023 0.00194574
2020-02-24 17:05:39.201618 1117.32015 0.00194574
2020-02-24 17:05:39.233619 1117.31809 0.00194574
2020-02-24 17:05:39.276622 1117.31794 0.00194574
2020-02-24 17:05:39.321624 1117.31691 0.00194574
2020-02-24 17:05:39.364627 1117.31809 0.00194574
2020-02-24 17:05:39.409629 1117.31787 0.00194574
2020-02-24 17:05:39.452632 1117.31875 0.00194574
2020-02-24 17:05:39.491634 1117.31772 0.00194574
2020-02-24 17:05:39.540637 1117.31735 0.00194574
2020-02-24 17:05:39.586640 1117.31772 0.00194574
2020-02-24 17:05:39.635642 1117.31801 0.00194574
2020-02-24 17:05:39.680645 1117.31905 0.00194574
2020-02-24 17:05:39.725647 1117.31875 0.00194574
2020-02-24 17:05:39.772650 1117.31941 0.00194574
2020-02-24 17:05:39.819653 1117.32148 0.00194574
2020-02-24 17:05:39.848655 1117.32221 0.00194574
2020-02-24 17:05:39.881656 1117.32052 0.00194574
2020-02-24 17:05:39.920659 1117.32023 0.00194574
2020-02-24 17:05:39.951660 1117.31964 0.00194574
2020-02-24 17:05:39.984662 1117.31956 0.00194574
2020-02-24 17:05:40.027665 1117.31949 0.00194574
2020-02-24 17:05:40.071667 1117.31824 0.00194574
2020-02-24 17:05:40.117670 1117.31676 0.00194574
2020-02-24 17:05:40.141671 1117.31588 0.00194574
2020-02-24 17:05:40.176673 1117.31558 0.00194574
2020-02-24 17:05:40.220676 1117.31543 0.00194574
2020-02-24 17:05:40.250678 1117.3158 0.00194574
2020-02-24 17:05:40.281679 1117.31669 0.00194574
2020-02-24 17:05:40.324682 1117.31676 0.00194574
2020-02-24 17:05:40.365684 1117.31838 0.00194574
2020-02-24 17:05:40.414687 1117.31853 0.00194574
2020-02-24 17:05:40.459689 1117.31964 0.00194574
2020-02-24 17:05:40.489691 1117.31941 0.00194574
2020-02-24 17:05:40.522693 1117.3189 0.00194574
2020-02-24 17:05:40.564695 1117.31971 0.00194574
2020-02-24 17:05:40.609698 1117.31903 0.00194574
2020-02-24 17:05:40.654701 1117.31888 0.00194574
2020-02-24 17:05:40.699703 1117.31959 0.00194574
2020-02-24 17:05:40.746706 1117.32148 0.00194574
2020-02-24 17:05:40.787708 1117.32242 0.00194574
2020-02-24 17:05:40.820710 1117.32351 0.00194574
2020-02-24 17:05:40.855712 1117.32225 0.00194574
2020-02-24 17:05:40.898715 1117.32247 0.00194574
2020-02-24 17:05:40.945717 1117.32188 0.00194574
2020-02-24 17:05:40.991720 1117.3207 0.00194574
2020-02-24 17:05:41.016721 1117.32078 0.00194574
2020-02-24 17:05:41.051723 1117.32078 0.00194574
2020-02-24 17:05:41.093726 1117.31923 0.00194574
2020-02-24 17:05:41.138728 1117.3193 0.00194574
2020-02-24 17:05:41.185731 1117.3193 0.00194574
2020-02-24 17:05:41.215733 1117.31938 0.00194574
2020-02-24 17:05:41.242734 1117.31967 0.00194574
2020-02-24 17:05:41.289737 1117.31945 0.00194574
2020-02-24 17:05:41.335740 1117.31783 0.00194574
2020-02-24 17:05:41.365741 1117.31812 0.00194574
2020-02-24 17:05:41.396743 1117.31871 0.00194574
2020-02-24 17:05:41.439746 1117.32026 0.00194574
2020-02-24 17:05:41.474748 1117.32056 0.00194574
2020-02-24 17:05:41.498749 1117.32056 0.00194574
2020-02-24 17:05:41.537751 1117.32026 0.00194574
2020-02-24 17:05:41.580754 1117.31901 0.00194574
2020-02-24 17:05:41.611755 1117.32085 0.00194574
2020-02-24 17:05:41.642757 1117.32291 0.00194574
2020-02-24 17:05:41.682759 1117.32247 0.00194574
2020-02-24 17:05:41.731762 1117.32159 0.00194574
2020-02-24 17:05:41.761764 1117.32151 0.00194574
2020-02-24 17:05:41.792766 1117.32336 0.00194574
2020-02-24 17:05:41.835768 1117.32277 0.00194574
2020-02-24 17:05:41.865770 1117.32343 0.00194574
2020-02-24 17:05:41.898772 1117.32173 0.00194574
2020-02-24 17:05:41.943774 1117.32033 0.00194574
2020-02-24 17:05:41.986777 1117.31938 0.00194574
2020-02-24 17:05:42.030779 1117.31945 0.00194598
2020-02-24 17:05:42.074782 1117.31871 0.00194598
2020-02-24 17:05:42.103784 1117.31901 0.00194598
2020-02-24 17:05:42.130785 1117.3193 0.00194598
2020-02-24 17:05:42.179788 1117.32063 0.00194574
2020-02-24 17:05:42.209790 1117.3207 0.00194574
2020-02-24 17:05:42.239791 1117.32114 0.00194598
2020-02-24 17:05:42.284794 1117.3221 0.00194574
2020-02-24 17:05:42.331797 1117.3207 0.00194574
2020-02-24 17:05:42.356798 1117.32085 0.00194598
2020-02-24 17:05:42.390800 1117.3207 0.00194574
2020-02-24 17:05:42.433802 1117.32019 0.00194598
2020-02-24 17:05:42.464804 1117.31952 0.00194598
2020-02-24 17:05:42.495806 1117.3196 0.00194574
2020-02-24 17:05:42.538808 1117.32011 0.00194598
2020-02-24 17:05:42.579811 1117.31967 0.00194574
2020-02-24 17:05:42.612813 1117.32033 0.00194574
2020-02-24 17:05:42.648815 1117.31938 0.00194598
2020-02-24 17:05:42.692817 1117.32048 0.00194574
2020-02-24 17:05:42.736820 1117.32218 0.00194574
2020-02-24 17:05:42.778822 1117.32181 0.00194598
2020-02-24 17:05:42.823825 1117.32181 0.00194574
2020-02-24 17:05:42.866827 1117.32232 0.00194574
2020-02-24 17:05:42.912830 1117.32365 0.00194574
2020-02-24 17:05:42.958832 1117.32387 0.00194598
2020-02-24 17:05:42.989834 1117.32299 0.00194574
2020-02-24 17:05:43.017836 1117.32299 0.00194574
2020-02-24 17:05:43.064838 1117.32322 0.00194574
2020-02-24 17:05:43.094840 1117.32352 0.00194574
2020-02-24 17:05:43.126842 1117.32346 0.00194598
2020-02-24 17:05:43.169844 1117.32267 0.00194574
2020-02-24 17:05:43.213847 1117.32239 0.00194574
2020-02-24 17:05:43.258850 1117.32232 0.00194598
2020-02-24 17:05:43.302852 1117.32167 0.00194598
2020-02-24 17:05:43.346855 1117.32108 0.00194574
2020-02-24 17:05:43.376856 1117.32049 0.00194574
2020-02-24 17:05:43.408858 1117.3224 0.00194598
2020-02-24 17:05:43.448860 1117.32226 0.00194574
2020-02-24 17:05:43.479862 1117.32351 0.00194598
2020-02-24 17:05:43.512864 1117.3238 0.00194574
2020-02-24 17:05:43.556867 1117.32469 0.00194598
2020-02-24 17:05:43.601869 1117.32491 0.00194598
2020-02-24 17:05:43.631871 1117.3238 0.00194598
2020-02-24 17:05:43.663873 1117.32344 0.00194598
2020-02-24 17:05:43.706875 1117.32358 0.00194598
2020-02-24 17:05:43.750878 1117.32307 0.00194574
2020-02-24 17:05:43.796880 1117.32078 0.00194598
2020-02-24 17:05:43.842883 1117.31946 0.00194598
2020-02-24 17:05:43.884885 1117.31968 0.00194598
2020-02-24 17:05:43.917887 1117.32005 0.00194574
2020-02-24 17:05:43.954889 1117.31916 0.00194598
2020-02-24 17:05:43.995892 1117.32005 0.00194598
2020-02-24 17:05:44.026894 1117.32005 0.00194574
2020-02-24 17:05:44.057895 1117.32049 0.00194598
2020-02-24 17:05:44.100898 1117.32071 0.00194574
2020-02-24 17:05:44.126899 1117.32203 0.00194598
2020-02-24 17:05:44.161901 1117.32307 0.00194598
2020-02-24 17:05:44.204904 1117.32336 0.00194598
2020-02-24 17:05:44.248906 1117.32351 0.00194598
2020-02-24 17:05:44.294909 1117.32255 0.00194598
2020-02-24 17:05:44.324911 1117.32299 0.00194598
2020-02-24 17:05:44.352912 1117.32344 0.00194598
2020-02-24 17:05:44.399915 1117.32329 0.00194598
2020-02-24 17:05:44.446918 1117.3224 0.00194598
2020-02-24 17:05:44.493920 1117.32402 0.00194598
2020-02-24 17:05:44.540923 1117.32373 0.00194598
2020-02-24 17:05:44.575925 1117.32321 0.00194598
2020-02-24 17:05:44.600926 1117.32314 0.00194598
2020-02-24 17:05:44.637928 1117.32366 0.00194598
2020-02-24 17:05:44.680931 1117.32358 0.00194598
2020-02-24 17:05:44.709933 1117.32277 0.00194598
2020-02-24 17:05:44.742934 1117.32167 0.00194598
2020-02-24 17:05:44.782937 1117.32262 0.00194598
2020-02-24 17:05:44.830940 1117.32307 0.00194598
2020-02-24 17:05:44.877942 1117.32351 0.00194598
2020-02-24 17:05:44.924945 1117.32336 0.00194598
2020-02-24 17:05:44.969947 1117.32432 0.00194598
2020-02-24 17:05:44.994949 1117.32402 0.00194598
2020-02-24 17:05:45.029951 1117.3241 0.00194598
2020-02-24 17:05:45.072953 1117.32329 0.00194598
2020-02-24 17:05:45.117956 1117.321 0.00194598
2020-02-24 17:05:45.164959 1117.31931 0.00194598
2020-02-24 17:05:45.193960 1117.32012 0.00194598
2020-02-24 17:05:45.221962 1117.31931 0.00194598
2020-02-24 17:05:45.268965 1117.31813 0.00194598
2020-02-24 17:05:45.315967 1117.31946 0.00194598
2020-02-24 17:05:45.344969 1117.32027 0.00194598
2020-02-24 17:05:45.377971 1117.32255 0.00194598
2020-02-24 17:05:45.420973 1117.32432 0.00194598
2020-02-24 17:05:45.456975 1117.32425 0.00194598
2020-02-24 17:05:45.480977 1117.32454 0.00194598
2020-02-24 17:05:45.517979 1117.32579 0.00194598
2020-02-24 17:05:45.562981 1117.32638 0.00194598
2020-02-24 17:05:45.592983 1117.32572 0.00194598
2020-02-24 17:05:45.633985 1117.32616 0.00194598
2020-02-24 17:05:45.667987 1117.32601 0.00194598
2020-02-24 17:05:45.715990 1117.32705 0.00194574
2020-02-24 17:05:45.761993 1117.32439 0.00194574
2020-02-24 17:05:45.808995 1117.32528 0.00194574
2020-02-24 17:05:45.855998 1117.32535 0.00194574
2020-02-24 17:05:45.891000 1117.32542 0.00194574
2020-02-24 17:05:45.915002 1117.32432 0.00194574
2020-02-24 17:05:45.954004 1117.32336 0.00194574
2020-02-24 17:05:45.997006 1117.32336 0.00194574
2020-02-24 17:05:46.026008 1117.32506 0.00194574
2020-02-24 17:05:46.058010 1117.32439 0.00194574
2020-02-24 17:05:46.098012 1117.32344 0.00194574
2020-02-24 17:05:46.148015 1117.32402 0.00194574
2020-02-24 17:05:46.194017 1117.32513 0.00194574
2020-02-24 17:05:46.241020 1117.32439 0.00194574
2020-02-24 17:05:46.288023 1117.32476 0.00194574
2020-02-24 17:05:46.323025 1117.32484 0.00194574
2020-02-24 17:05:46.348026 1117.32542 0.00194574
2020-02-24 17:05:46.385028 1117.32572 0.00194574
2020-02-24 17:05:46.429031 1117.32513 0.00194574
2020-02-24 17:05:46.476034 1117.32579 0.00194574
2020-02-24 17:05:46.518036 1117.32557 0.00194574
2020-02-24 17:05:46.551038 1117.32601 0.00194574
2020-02-24 17:05:46.586040 1117.32609 0.00194574
2020-02-24 17:05:46.629042 1117.32601 0.00194574
2020-02-24 17:05:46.676045 1117.32373 0.00194574
2020-02-24 17:05:46.723048 1117.32344 0.00194574
2020-02-24 17:05:46.758050 1117.32351 0.00194574
2020-02-24 17:05:46.782051 1117.32454 0.00194574
2020-02-24 17:05:46.820053 1117.32469 0.00194574
2020-02-24 17:05:46.864056 1117.3252 0.00194574
2020-02-24 17:05:46.909058 1117.32638 0.00194574
2020-02-24 17:05:46.949061 1117.328 0.00194574
2020-02-24 17:05:46.983063 1117.32918 0.00194574
2020-02-24 17:05:47.018065 1117.328 0.00194574
2020-02-24 17:05:47.061067 1117.32778 0.00194574
2020-02-24 17:05:47.108070 1117.32719 0.00194574
2020-02-24 17:05:47.154072 1117.32734 0.00194574
2020-02-24 17:05:47.190074 1117.32712 0.00194598
2020-02-24 17:05:47.221076 1117.32764 0.00194574
2020-02-24 17:05:47.250078 1117.32712 0.00194574
2020-02-24 17:05:47.293080 1117.32786 0.00194574
2020-02-24 17:05:47.322082 1117.3269 0.00194574
2020-02-24 17:05:47.355084 1117.32845 0.00194598
2020-02-24 17:05:47.394086 1117.32808 0.00194574
2020-02-24 17:05:47.426088 1117.32808 0.00194598
2020-02-24 17:05:47.457090 1117.32852 0.00194574
2020-02-24 17:05:47.502092 1117.32734 0.00194574
2020-02-24 17:05:47.531094 1117.32741 0.00194598
2020-02-24 17:05:47.563096 1117.32528 0.00194574
2020-02-24 17:05:47.606098 1117.32579 0.00194598
2020-02-24 17:05:47.641100 1117.32447 0.00194574
2020-02-24 17:05:47.664102 1117.32329 0.00194574
2020-02-24 17:05:47.703104 1117.3224 0.00194574
2020-02-24 17:05:47.746106 1117.32226 0.00194574
2020-02-24 17:05:47.791109 1117.32181 0.00194598
2020-02-24 17:05:47.832111 1117.32484 0.00194598
2020-02-24 17:05:47.881114 1117.32521 0.00194574
2020-02-24 17:05:47.910116 1117.32802 0.00194574
2020-02-24 17:05:47.943118 1117.33069 0.00194598
2020-02-24 17:05:47.987120 1117.3304 0.00194574
2020-02-24 17:05:48.034123 1117.33152 0.00194598
2020-02-24 17:05:48.070125 1117.33102 0.00194598
2020-02-24 17:05:48.099126 1117.33014 0.00194598
2020-02-24 17:05:48.130128 1117.32808 0.00194598
2020-02-24 17:05:48.174131 1117.32609 0.00194598
2020-02-24 17:05:48.218133 1117.32499 0.00194574
2020-02-24 17:05:48.248135 1117.32499 0.00194598
2020-02-24 17:05:48.273136 1117.32462 0.00194598
2020-02-24 17:05:48.318139 1117.3244 0.00194598
2020-02-24 17:05:48.347141 1117.32477 0.00194598
2020-02-24 17:05:48.379142 1117.32521 0.00194574
2020-02-24 17:05:48.423145 1117.32499 0.00194598
2020-02-24 17:05:48.470148 1117.32624 0.00194598
2020-02-24 17:05:48.506150 1117.32786 0.00194574
2020-02-24 17:05:48.529151 1117.3286 0.00194598
2020-02-24 17:05:48.567153 1117.32794 0.00194574
2020-02-24 17:05:48.611156 1117.33015 0.00194598
2020-02-24 17:05:48.656158 1117.32985 0.00194598
2020-02-24 17:05:48.685160 1117.32941 0.00194574
2020-02-24 17:05:48.713162 1117.32985 0.00194598
2020-02-24 17:05:48.761164 1117.32926 0.00194574
2020-02-24 17:05:48.791166 1117.32889 0.00194574
2020-02-24 17:05:48.823168 1117.32735 0.00194598
2020-02-24 17:05:48.867170 1117.32779 0.00194574
2020-02-24 17:05:48.910173 1117.32875 0.00194574
2020-02-24 17:05:48.955175 1117.33059 0.00194598
2020-02-24 17:05:48.997178 1117.32978 0.00194574
2020-02-24 17:05:49.042180 1117.33022 0.00194574
2020-02-24 17:05:49.085183 1117.3286 0.00194598
2020-02-24 17:05:49.124185 1117.32904 0.00194598
2020-02-24 17:05:49.157187 1117.32963 0.00194574
2020-02-24 17:05:49.189189 1117.32904 0.00194598
2020-02-24 17:05:49.232191 1117.32853 0.00194574
2020-02-24 17:05:49.261193 1117.32838 0.00194574
2020-02-24 17:05:49.293195 1117.32904 0.00194598
2020-02-24 17:05:49.337197 1117.32698 0.00194574
2020-02-24 17:05:49.382200 1117.32727 0.00194598
2020-02-24 17:05:49.425202 1117.3272 0.00194598
2020-02-24 17:05:49.470205 1117.32926 0.00194574
2020-02-24 17:05:49.516207 1117.32948 0.00194574
2020-02-24 17:05:49.558210 1117.3311 0.00194574
2020-02-24 17:05:49.591212 1117.33302 0.00194598
2020-02-24 17:05:49.627214 1117.33531 0.00194574
2020-02-24 17:05:49.669216 1117.33575 0.00194598
2020-02-24 17:05:49.699218 1117.33449 0.00194598
2020-02-24 17:05:49.732220 1117.33258 0.00194574
2020-02-24 17:05:49.774222 1117.33273 0.00194598
2020-02-24 17:05:49.819225 1117.33361 0.00194574
2020-02-24 17:05:49.863227 1117.33199 0.00194574
2020-02-24 17:05:49.909230 1117.32993 0.00194598
2020-02-24 17:05:49.955233 1117.32897 0.00194598
2020-02-24 17:05:49.985234 1117.32934 0.00194574
2020-02-24 17:05:50.013236 1117.33015 0.00194574
2020-02-24 17:05:50.060239 1117.32838 0.00194574
2020-02-24 17:05:50.107241 1117.32985 0.00194574
2020-02-24 17:05:50.154244 1117.33184 0.00194574
2020-02-24 17:05:50.200247 1117.33044 0.00194574
2020-02-24 17:05:50.236249 1117.33125 0.00194574
2020-02-24 17:05:50.260250 1117.33053 0.00194574
2020-02-24 17:05:50.298252 1117.33298 0.00194574
2020-02-24 17:05:50.341255 1117.33402 0.00194574
2020-02-24 17:05:50.370256 1117.33293 0.00194574
2020-02-24 17:05:50.403258 1117.33295 0.00194574
2020-02-24 17:05:50.442260 1117.3323 0.00194574
2020-02-24 17:05:50.473262 1117.33216 0.00194574
2020-02-24 17:05:50.507264 1117.33284 0.00194574
2020-02-24 17:05:50.550267 1117.33313 0.00194574
2020-02-24 17:05:50.596269 1117.33387 0.00194574
2020-02-24 17:05:50.643272 1117.33232 0.00194574
2020-02-24 17:05:50.678274 1117.33306 0.00194574
2020-02-24 17:05:50.702275 1117.33299 0.00194574
2020-02-24 17:05:50.741278 1117.33424 0.00194574
2020-02-24 17:05:50.784280 1117.33564 0.00194574
2020-02-24 17:05:50.827282 1117.33475 0.00194574
2020-02-24 17:05:50.868285 1117.33387 0.00194574
2020-02-24 17:05:50.901287 1117.33453 0.00194574
2020-02-24 17:05:50.939289 1117.33335 0.00194574
2020-02-24 17:05:50.981291 1117.33328 0.00194574
2020-02-24 17:05:51.026294 1117.33387 0.00194574
2020-02-24 17:05:51.072296 1117.33321 0.00194574
2020-02-24 17:05:51.108299 1117.33453 0.00194574
2020-02-24 17:05:51.131300 1117.33306 0.00194574
2020-02-24 17:05:51.171302 1117.33394 0.00194574
2020-02-24 17:05:51.213305 1117.33483 0.00194574
2020-02-24 17:05:51.258307 1117.33498 0.00194574
2020-02-24 17:05:51.299309 1117.3335 0.00194574
2020-02-24 17:05:51.348312 1117.33557 0.00194574
2020-02-24 17:05:51.377314 1117.33284 0.00194574
2020-02-24 17:05:51.409316 1117.33402 0.00194574
2020-02-24 17:05:51.454318 1117.33424 0.00194574
2020-02-24 17:05:51.501321 1117.33254 0.00194574
2020-02-24 17:05:51.526322 1117.33343 0.00194574
2020-02-24 17:05:51.561324 1117.33475 0.00194574
2020-02-24 17:05:51.604327 1117.3321 0.00194574
2020-02-24 17:05:51.649329 1117.33328 0.00194574
2020-02-24 17:05:51.678331 1117.33269 0.00194574
2020-02-24 17:05:51.709333 1117.33136 0.00194574
2020-02-24 17:05:51.748335 1117.33026 0.00194574
2020-02-24 17:05:51.798338 1117.33225 0.00194574
2020-02-24 17:05:51.829340 1117.33055 0.00194574
2020-02-24 17:05:51.860342 1117.32768 0.00194574
2020-02-24 17:05:51.903344 1117.3279 0.00194574
2020-02-24 17:05:51.932346 1117.3282 0.00194574
2020-02-24 17:05:51.965348 1117.32864 0.00194574
2020-02-24 17:05:52.008350 1117.3293 0.00194574
2020-02-24 17:05:52.051352 1117.3296 0.00194574
2020-02-24 17:05:52.096355 1117.33048 0.00194574
2020-02-24 17:05:52.142358 1117.33335 0.00194574
2020-02-24 17:05:52.172359 1117.33225 0.00194574
2020-02-24 17:05:52.199361 1117.33254 0.00194574
2020-02-24 17:05:52.246364 1117.33276 0.00194598
2020-02-24 17:05:52.291366 1117.33122 0.00194598
2020-02-24 17:05:52.321368 1117.32996 0.00194574
2020-02-24 17:05:52.356370 1117.32879 0.00194598
2020-02-24 17:05:52.400372 1117.32864 0.00194574
2020-02-24 17:05:52.447375 1117.32974 0.00194574
2020-02-24 17:05:52.490378 1117.3282 0.00194598
2020-02-24 17:05:52.535380 1117.3296 0.00194574
2020-02-24 17:05:52.578383 1117.33195 0.00194574
2020-02-24 17:05:52.617385 1117.33299 0.00194574
2020-02-24 17:05:52.650387 1117.33194 0.00194598
2020-02-24 17:05:52.684389 1117.33341 0.00194574
2020-02-24 17:05:52.725391 1117.3342 0.00194598
2020-02-24 17:05:52.756393 1117.33486 0.00194574
2020-02-24 17:05:52.787395 1117.33358 0.00194574
2020-02-24 17:05:52.830397 1117.33401 0.00194574
2020-02-24 17:05:52.865399 1117.33275 0.00194574
2020-02-24 17:05:52.896401 1117.33288 0.00194574
2020-02-24 17:05:52.927403 1117.33273 0.00194574
2020-02-24 17:05:52.970405 1117.33228 0.00194574
2020-02-24 17:05:53.017408 1117.33169 0.00194574
2020-02-24 17:05:53.059410 1117.33258 0.00194574
2020-02-24 17:05:53.092412 1117.33295 0.00194574
2020-02-24 17:05:53.127414 1117.33449 0.00194574
2020-02-24 17:05:53.175417 1117.33486 0.00194574
2020-02-24 17:05:53.216419 1117.33567 0.00194574
2020-02-24 17:05:53.258422 1117.33612 0.00194598
2020-02-24 17:05:53.296424 1117.3359 0.00194574
2020-02-24 17:05:53.328426 1117.33553 0.00194574
2020-02-24 17:05:53.359427 1117.33545 0.00194598
2020-02-24 17:05:53.402430 1117.33442 0.00194574
2020-02-24 17:05:53.447432 1117.33464 0.00194574
2020-02-24 17:05:53.477434 1117.33435 0.00194598
2020-02-24 17:05:53.546438 1117.33302 0.00194574
2020-02-24 17:05:53.593441 1117.33324 0.00194574
2020-02-24 17:05:53.640443 1117.33413 0.00194574
2020-02-24 17:05:53.670445 1117.33457 0.00194574
2020-02-24 17:05:53.701447 1117.33398 0.00194574
2020-02-24 17:05:53.745449 1117.33612 0.00194574
2020-02-24 17:05:53.788452 1117.337 0.00194598
2020-02-24 17:05:53.832454 1117.33818 0.00194574
2020-02-24 17:05:53.876457 1117.33936 0.00194574
2020-02-24 17:05:53.915459 1117.33914 0.00194574
2020-02-24 17:05:53.947461 1117.34002 0.00194598
2020-02-24 17:05:53.980463 1117.34024 0.00194574
2020-02-24 17:05:54.023465 1117.33862 0.00194598
2020-02-24 17:05:54.069468 1117.337 0.00194598
2020-02-24 17:05:54.116471 1117.3356 0.00194574
2020-02-24 17:05:54.142472 1117.33538 0.00194574
2020-02-24 17:05:54.201475 1117.33435 0.00194598
2020-02-24 17:05:54.236477 1117.33258 0.00194598
2020-02-24 17:05:54.267479 1117.33265 0.00194574
2020-02-24 17:05:54.311482 1117.33317 0.00194598
2020-02-24 17:05:54.353484 1117.33435 0.00194574
2020-02-24 17:05:54.386486 1117.33442 0.00194574
2020-02-24 17:05:54.421488 1117.33383 0.00194598
2020-02-24 17:05:54.466491 1117.33376 0.00194574
2020-02-24 17:05:54.513493 1117.33678 0.00194574
2020-02-24 17:05:54.560496 1117.33737 0.00194598
2020-02-24 17:05:54.585497 1117.33877 0.00194598
2020-02-24 17:05:54.620499 1117.33899 0.00194574
2020-02-24 17:05:54.664502 1117.34032 0.00194598
2020-02-24 17:05:54.708504 1117.34024 0.00194598
2020-02-24 17:05:54.737506 1117.34069 0.00194574
2020-02-24 17:05:54.769508 1117.34046 0.00194598
2020-02-24 17:05:54.808510 1117.33951 0.00194574
2020-02-24 17:05:54.857513 1117.33803 0.00194598
2020-02-24 17:05:54.903516 1117.33715 0.00194598
2020-02-24 17:05:54.950518 1117.33582 0.00194598
2020-02-24 17:05:54.997521 1117.33486 0.00194574
2020-02-24 17:05:55.032523 1117.33376 0.00194574
2020-02-24 17:05:55.056524 1117.33318 0.00194598
2020-02-24 17:05:55.095527 1117.33408 0.00194574
2020-02-24 17:05:55.138529 1117.33454 0.00194598
2020-02-24 17:05:55.182532 1117.3344 0.00194574
2020-02-24 17:05:55.223534 1117.33434 0.00194574
2020-02-24 17:05:55.257536 1117.33354 0.00194574
2020-02-24 17:05:55.292538 1117.33414 0.00194574
2020-02-24 17:05:55.335540 1117.33443 0.00194574
2020-02-24 17:05:55.364542 1117.33391 0.00194574
2020-02-24 17:05:55.397544 1117.33443 0.00194574
2020-02-24 17:05:55.440546 1117.33436 0.00194574
2020-02-24 17:05:55.485549 1117.33568 0.00194574
2020-02-24 17:05:55.528551 1117.33701 0.00194574
2020-02-24 17:05:55.573554 1117.33966 0.00194574
2020-02-24 17:05:55.619557 1117.33848 0.00194574
2020-02-24 17:05:55.661559 1117.33944 0.00194574
2020-02-24 17:05:55.694561 1117.33959 0.00194574
2020-02-24 17:05:55.729563 1117.34018 0.00194574
2020-02-24 17:05:55.772565 1117.339 0.00194574
2020-02-24 17:05:55.818568 1117.33804 0.00194574
2020-02-24 17:05:55.848570 1117.33694 0.00194574
2020-02-24 17:05:55.879571 1117.3376 0.00194574
2020-02-24 17:05:55.924574 1117.33598 0.00194574
2020-02-24 17:05:55.969577 1117.33524 0.00194574
2020-02-24 17:05:56.015579 1117.33325 0.00194574
2020-02-24 17:05:56.061582 1117.33391 0.00194574
2020-02-24 17:05:56.102584 1117.33237 0.00194574
2020-02-24 17:05:56.135586 1117.33325 0.00194574
2020-02-24 17:05:56.170588 1117.33436 0.00194574
2020-02-24 17:05:56.215591 1117.33517 0.00194574
2020-02-24 17:05:56.260593 1117.33598 0.00194574
2020-02-24 17:05:56.306596 1117.33775 0.00194574
2020-02-24 17:05:56.342598 1117.33811 0.00194574
2020-02-24 17:05:56.376600 1117.34099 0.00194574
2020-02-24 17:05:56.410602 1117.34025 0.00194574
2020-02-24 17:05:56.451604 1117.34062 0.00194574
2020-02-24 17:05:56.498607 1117.34077 0.00194574
