Date Time RTDl RTDr Vsamp
2020-07-08 12:36:16.454303 1098.1848 1092.49138 -0.000346451415
2020-07-08 12:36:16.526308 1098.21288 1092.49176 -0.000348593655
2020-07-08 12:36:16.601312 1098.24088 1092.4917 -0.000350039987
2020-07-08 12:36:16.683317 1098.25996 1092.48958 -0.000351630346
2020-07-08 12:36:16.753321 1098.28716 1092.48804 -0.000353062545
2020-07-08 12:36:16.814324 1098.31494 1092.48797 -0.000353856715
2020-07-08 12:36:16.888328 1098.33483 1092.48922 -0.000355449766
2020-07-08 12:36:16.976333 1098.3621 1092.4918 -0.000357219823
2020-07-08 12:36:17.050338 1098.38767 1092.49217 -0.0003581311
2020-07-08 12:36:17.119342 1098.40572 1092.49032 -0.000359568683
2020-07-08 12:36:17.186345 1098.43063 1092.49202 -0.000361017033
2020-07-08 12:36:17.255349 1098.45488 1092.49379 -0.00036200167
2020-07-08 12:36:17.330354 1098.47367 1092.49858 -0.000363490402
2020-07-08 12:36:17.405358 1098.50086 1092.49954 -0.000365278631
2020-07-08 12:36:17.477362 1098.52098 1092.50071 -0.000366251826
2020-07-08 12:36:17.544366 1098.54773 1092.50071 -0.000367640278
2020-07-08 12:36:17.627371 1098.56807 1092.50189 -0.000369208427
2020-07-08 12:36:17.701375 1098.60345 1092.50293 -0.000370925988
2020-07-08 12:36:17.774379 1098.62231 1092.503 -0.000372405298
2020-07-08 12:36:17.850383 1098.64737 1092.50167 -0.000373715006
2020-07-08 12:36:17.908387 1098.66999 1092.50182 -0.000374719833
2020-07-08 12:36:17.984391 1098.68783 1092.50204 -0.000376576037
2020-07-08 12:36:18.056395 1098.71502 1092.50116 -0.00037726387
2020-07-08 12:36:18.132399 1098.73344 1092.49968 -0.000378615305
2020-07-08 12:36:18.202403 1098.7624 1092.50101 -0.000379933089
2020-07-08 12:36:18.282408 1098.7809 1092.50248 -0.000381470947
2020-07-08 12:36:18.353412 1098.80676 1092.50447 -0.000383052549
2020-07-08 12:36:18.427416 1098.83329 1092.50727 -0.000384809138
2020-07-08 12:36:18.507421 1098.85193 1092.50912 -0.00038621441
2020-07-08 12:36:18.582425 1098.88053 1092.51133 -0.000387647281
2020-07-08 12:36:18.654429 1098.91015 1092.51265 -0.000388594228
2020-07-08 12:36:18.726433 1098.93845 1092.51302 -0.000390004217
2020-07-08 12:36:18.804438 1098.9635 1092.51243 -0.000391857056
2020-07-08 12:36:18.881442 1098.97765 1092.51273 -0.000393189646
2020-07-08 12:36:18.957447 1099.01029 1092.51322 -0.000394388305
2020-07-08 12:36:19.062453 1099.03631 1092.51459 -0.00039615365
2020-07-08 12:36:19.120456 1099.06615 1092.51493 -0.000397213666
2020-07-08 12:36:19.191460 1099.09238 1092.51508 -0.000398622308
2020-07-08 12:36:19.286465 1099.11095 1092.51405 -0.000400598311
2020-07-08 12:36:19.376471 1099.13571 1092.51331 -0.000402715649
2020-07-08 12:36:19.457475 1099.17013 1092.51272 -0.000403738647
2020-07-08 12:36:19.548480 1099.18597 1092.51258 -0.000405517454
2020-07-08 12:36:19.626485 1099.21928 1092.51434 -0.000407010897
2020-07-08 12:36:19.707490 1099.2506 1092.51427 -0.000407947749
2020-07-08 12:36:19.819496 1099.28287 1092.51707 -0.000410519379
2020-07-08 12:36:19.905501 1099.30896 1092.51855 -0.00041231703
2020-07-08 12:36:19.978505 1099.33431 1092.52194 -0.000413434926
2020-07-08 12:36:20.035508 1099.35752 1092.52326 -0.000414245921
2020-07-08 12:36:20.111513 1099.37558 1092.52621 -0.000415653891
2020-07-08 12:36:20.182517 1099.40306 1092.52555 -0.000417298092
2020-07-08 12:36:20.268522 1099.42694 1092.52555 -0.000418587609
2020-07-08 12:36:20.323525 1099.4514 1092.52614 -0.000419949812
2020-07-08 12:36:20.404529 1099.46526 1092.52614 -0.00042115049
2020-07-08 12:36:20.476534 1099.48692 1092.52827 -0.000422497887
2020-07-08 12:36:20.545537 1099.51205 1092.52923 -0.000423908548
2020-07-08 12:36:20.637543 1099.53018 1092.52953 -0.000425284885
2020-07-08 12:36:20.699546 1099.56422 1092.53152 -0.000426801211
2020-07-08 12:36:20.765550 1099.58169 1092.53358 -0.000427808731
2020-07-08 12:36:20.827554 1099.60866 1092.531 -0.000429067961
2020-07-08 12:36:20.897558 1099.62465 1092.53292 -0.000430323154
2020-07-08 12:36:20.966562 1099.64093 1092.53181 -0.000431225008
2020-07-08 12:36:21.048566 1099.66628 1092.53166 -0.000432417609
2020-07-08 12:36:21.127571 1099.69746 1092.53292 -0.000434446108
2020-07-08 12:36:21.222576 1099.73238 1092.5369 -0.000436276737
2020-07-08 12:36:21.305581 1099.7472 1092.5372 -0.000437624134
2020-07-08 12:36:21.384585 1099.778 1092.53596 -0.000438987011
2020-07-08 12:36:21.463590 1099.79414 1092.5342 -0.000440250953
2020-07-08 12:36:21.539594 1099.82332 1092.53634 -0.000441756511
2020-07-08 12:36:21.594598 1099.84167 1092.53788 -0.00044305545
2020-07-08 12:36:21.677602 1099.85943 1092.53921 -0.00044435237
2020-07-08 12:36:21.758607 1099.89627 1092.54164 -0.000445870715
2020-07-08 12:36:21.824611 1099.91499 1092.54002 -0.000447243687
2020-07-08 12:36:21.891614 1099.93835 1092.54275 -0.000448210152
2020-07-08 12:36:21.957618 1099.96171 1092.54429 -0.000449442461
2020-07-08 12:36:22.031622 1099.9693 1092.54481 -0.000450816779
2020-07-08 12:36:22.102627 1099.99295 1092.54651 -0.000451726037
2020-07-08 12:36:22.177631 1100.01734 1092.54643 -0.000453654928
2020-07-08 12:36:22.239634 1100.04346 1092.54687 -0.000454558128
2020-07-08 12:36:22.313639 1100.06293 1092.54724 -0.000455761498
2020-07-08 12:36:22.376642 1100.0864 1092.5482 -0.000456892853
2020-07-08 12:36:22.456647 1100.10249 1092.54945 -0.00045786201
2020-07-08 12:36:22.529651 1100.12881 1092.55004 -0.000459772056
2020-07-08 12:36:22.608656 1100.15018 1092.55048 -0.000461248674
2020-07-08 12:36:22.678660 1100.17568 1092.55255 -0.000462110795
2020-07-08 12:36:22.748664 1100.19933 1092.55115 -0.000463574549
2020-07-08 12:36:22.823668 1100.22424 1092.55424 -0.000465287296
2020-07-08 12:36:22.891672 1100.24097 1092.55564 -0.000466030938
2020-07-08 12:36:22.968676 1100.26492 1092.55682 -0.00046764889
2020-07-08 12:36:23.037680 1100.28872 1092.55771 -0.000468459213
2020-07-08 12:36:23.114684 1100.30412 1092.55682 -0.000469726519
2020-07-08 12:36:23.186689 1100.32748 1092.55977 -0.000471005267
2020-07-08 12:36:23.266693 1100.35121 1092.5583 -0.000472297475
2020-07-08 12:36:23.361699 1100.37715 1092.56124 -0.000474139545
2020-07-08 12:36:23.438703 1100.41009 1092.56205 -0.000474955924
2020-07-08 12:36:23.526708 1100.42468 1092.56353 -0.000476745498
2020-07-08 12:36:23.600712 1100.4487 1092.56229 -0.000478590933
2020-07-08 12:36:23.673716 1100.48179 1092.56408 -0.000479554031
2020-07-08 12:36:23.740720 1100.498 1092.56521 -0.000480935752
2020-07-08 12:36:23.807724 1100.52092 1092.56707 -0.000482222576
2020-07-08 12:36:23.877728 1100.53602 1092.56832 -0.00048313116
2020-07-08 12:36:23.956733 1100.54973 1092.5667 -0.000484363469
2020-07-08 12:36:24.019736 1100.5798 1092.56722 -0.000485631448
2020-07-08 12:36:24.102741 1100.60389 1092.56552 -0.000486942501
2020-07-08 12:36:24.195746 1100.62202 1092.56913 -0.000488968307
2020-07-08 12:36:24.282751 1100.66108 1092.57171 -0.000490330509
2020-07-08 12:36:24.366756 1100.68436 1092.57348 -0.000491943078
2020-07-08 12:36:24.459761 1100.70536 1092.57319 -0.000492989632
2020-07-08 12:36:24.535766 1100.72946 1092.57628 -0.000494427213
2020-07-08 12:36:24.614770 1100.74455 1092.57783 -0.000496243708
2020-07-08 12:36:24.681774 1100.77472 1092.57886 -0.000497225652
2020-07-08 12:36:24.742778 1100.7901 1092.58078 -0.000497998957
2020-07-08 12:36:24.807781 1100.80805 1092.57997 -0.000499010514
2020-07-08 12:36:24.885786 1100.83326 1092.58196 -0.000499752857
2020-07-08 12:36:24.959790 1100.85617 1092.58343 -0.000501532995
2020-07-08 12:36:25.037794 1100.88587 1092.5852 -0.000502979989
2020-07-08 12:36:25.110799 1100.90724 1092.58616 -0.000504346223
2020-07-08 12:36:25.184803 1100.92154 1092.58756 -0.000505561034
2020-07-08 12:36:25.248807 1100.94696 1092.58837 -0.000506355876
2020-07-08 12:36:25.336812 1100.96155 1092.58829 -0.000507920659
2020-07-08 12:36:25.424817 1100.99316 1092.58844 -0.000509568225
2020-07-08 12:36:25.506821 1101.01498 1092.58918 -0.000510949945
2020-07-08 12:36:25.571825 1101.03775 1092.58984 -0.000512102837
2020-07-08 12:36:25.635829 1101.05455 1092.58778 -0.000512709906
2020-07-08 12:36:25.708833 1101.07975 1092.58712 -0.000513913274
2020-07-08 12:36:25.772836 1101.09567 1092.5877 -0.000515143564
2020-07-08 12:36:25.850841 1101.11247 1092.58866 -0.000515912832
2020-07-08 12:36:25.924845 1101.14673 1092.59019 -0.000517764324
2020-07-08 12:36:25.997849 1101.16825 1092.59141 -0.000518892314
2020-07-08 12:36:26.074854 1101.18299 1092.5941 -0.000519749748
2020-07-08 12:36:26.142858 1101.20303 1092.59613 -0.000521301744
2020-07-08 12:36:26.218862 1101.22544 1092.59944 -0.000522939887
2020-07-08 12:36:26.289866 1101.24128 1092.6004 -0.000523760304
2020-07-08 12:36:26.369871 1101.27333 1092.60114 -0.000525086163
2020-07-08 12:36:26.435874 1101.28763 1092.60482 -0.000526197328
2020-07-08 12:36:26.510879 1101.30414 1092.60453 -0.000527137544
2020-07-08 12:36:26.581883 1101.32698 1092.60512 -0.000528733959
2020-07-08 12:36:26.637886 1101.34798 1092.60401 -0.000529553031
2020-07-08 12:36:26.719891 1101.36412 1092.60247 -0.000530825048
2020-07-08 12:36:26.811896 1101.38726 1092.60519 -0.000532499534
2020-07-08 12:36:26.878900 1101.40819 1092.60888 -0.000533380524
2020-07-08 12:36:26.980906 1101.43448 1092.61072 -0.000535037512
2020-07-08 12:36:27.053910 1101.46454 1092.61205 -0.000536327701
2020-07-08 12:36:27.129914 1101.48175 1092.61249 -0.000537647608
2020-07-08 12:36:27.206919 1101.5052 1092.61448 -0.000539130422
2020-07-08 12:36:27.278923 1101.52915 1092.61573 -0.000539971774
2020-07-08 12:36:27.340926 1101.54662 1092.61522 -0.000541140181
2020-07-08 12:36:27.420931 1101.5685 1092.61514 -0.000542196158
2020-07-08 12:36:27.496935 1101.58913 1092.61522 -0.000543529421
2020-07-08 12:36:27.562939 1101.61051 1092.61625 -0.000544643278
2020-07-08 12:36:27.639943 1101.62517 1092.61684 -0.000545620511
2020-07-08 12:36:27.713948 1101.64772 1092.61802 -0.000546767347
2020-07-08 12:36:27.778951 1101.67358 1092.61853 -0.000547881877
2020-07-08 12:36:27.893958 1101.70719 1092.62177 -0.000549603476
2020-07-08 12:36:27.972962 1101.72178 1092.62295 -0.000551267868
2020-07-08 12:36:28.058967 1101.75074 1092.62472 -0.000552074826
2020-07-08 12:36:28.126971 1101.77262 1092.62597 -0.000553253294
2020-07-08 12:36:28.196975 1101.78714 1092.62443 -0.000554469451
2020-07-08 12:36:28.281980 1101.81315 1092.62538 -0.000555715894
2020-07-08 12:36:28.352984 1101.82561 1092.62815 -0.000557229528
2020-07-08 12:36:28.423988 1101.84646 1092.62974 -0.000558249835
2020-07-08 12:36:28.486992 1101.86724 1092.6329 -0.000559006989
2020-07-08 12:36:28.560996 1101.8825 1092.63386 -0.000560253432
2020-07-08 12:36:28.636000 1101.90622 1092.63282 -0.000561439303
2020-07-08 12:36:28.709004 1101.92899 1092.63548 -0.000562412498
2020-07-08 12:36:28.771008 1101.94358 1092.63555 -0.000563572794
2020-07-08 12:36:28.848012 1101.96761 1092.63393 -0.000564885866
2020-07-08 12:36:28.924017 1101.9906 1092.63459 -0.000566045489
2020-07-08 12:36:29.013022 1102.00556 1092.6385 -0.000567654693
2020-07-08 12:36:29.078026 1102.03577 1092.64167 -0.000568381561
2020-07-08 12:36:29.148030 1102.05523 1092.64314 -0.000569697999
2020-07-08 12:36:29.218034 1102.06768 1092.6441 -0.000571088469
2020-07-08 12:36:29.293038 1102.0892 1092.64292 -0.000571929677
2020-07-08 12:36:29.348041 1102.10902 1092.64226 -0.000572885262
2020-07-08 12:36:29.431046 1102.12324 1092.64609 -0.000574064291
2020-07-08 12:36:29.498050 1102.14859 1092.64793 -0.000575187496
2020-07-08 12:36:29.568054 1102.16974 1092.64896 -0.00057650999
2020-07-08 12:36:29.677060 1102.19951 1092.6486 -0.000578010836
2020-07-08 12:36:29.765065 1102.21395 1092.65154 -0.000579311121
2020-07-08 12:36:29.854070 1102.23658 1092.65228 -0.000580228454
2020-07-08 12:36:29.955076 1102.26502 1092.65714 -0.000582084657
2020-07-08 12:36:30.020079 1102.29266 1092.65722 -0.000583379557
2020-07-08 12:36:30.092084 1102.30776 1092.65928 -0.000584481299
2020-07-08 12:36:30.152087 1102.33009 1092.66053 -0.000585403344
2020-07-08 12:36:30.217091 1102.35072 1092.65899 -0.000586222415
2020-07-08 12:36:30.287095 1102.35964 1092.66098 -0.000586947936
2020-07-08 12:36:30.357099 1102.38145 1092.66112 -0.00058807458
2020-07-08 12:36:30.426103 1102.40349 1092.66238 -0.000589015469
2020-07-08 12:36:30.516108 1102.41859 1092.66407 -0.000590587656
2020-07-08 12:36:30.588112 1102.44409 1092.66481 -0.000591916207
2020-07-08 12:36:30.665116 1102.46428 1092.66612 -0.000592624902
2020-07-08 12:36:30.735120 1102.48307 1092.66764 -0.00059389019
2020-07-08 12:36:30.806124 1102.4984 1092.6674 -0.00059546776
2020-07-08 12:36:30.869128 1102.52028 1092.66879 -0.000596184532
2020-07-08 12:36:30.937132 1102.54482 1092.67195 -0.000597353576
2020-07-08 12:36:31.017136 1102.55956 1092.67306 -0.000598294466
2020-07-08 12:36:31.090141 1102.57717 1092.67453 -0.000599079213
2020-07-08 12:36:31.160145 1102.58992 1092.67475 -0.000600374113
2020-07-08 12:36:31.240149 1102.6177 1092.67461 -0.000601191838
2020-07-08 12:36:31.309153 1102.63193 1092.67711 -0.000602406649
2020-07-08 12:36:31.394158 1102.66147 1092.67711 -0.000604005756
2020-07-08 12:36:31.464162 1102.68063 1092.6808 -0.000604737375
2020-07-08 12:36:31.562168 1102.69464 1092.68264 -0.000606765403
2020-07-08 12:36:31.624171 1102.72445 1092.68787 -0.000607458028
2020-07-08 12:36:31.697175 1102.73743 1092.6875 -0.000608714648
2020-07-08 12:36:31.782180 1102.75919 1092.68566 -0.000609724186
2020-07-08 12:36:31.856184 1102.77924 1092.68389 -0.000610905346
2020-07-08 12:36:31.939189 1102.79862 1092.68419 -0.000612389367
2020-07-08 12:36:32.006193 1102.81284 1092.68721 -0.000613419096
2020-07-08 12:36:32.071197 1102.8334 1092.69052 -0.000614025492
2020-07-08 12:36:32.153201 1102.85344 1092.69391 -0.000614895041
2020-07-08 12:36:32.236206 1102.86965 1092.69178 -0.00061602707
2020-07-08 12:36:32.305210 1102.89132 1092.69104 -0.000617470709
2020-07-08 12:36:32.378214 1102.91232 1092.68994 -0.00061859197
2020-07-08 12:36:32.457219 1102.92765 1092.69148 -0.000619319511
2020-07-08 12:36:32.528223 1102.95469 1092.69694 -0.000621023611
2020-07-08 12:36:32.598227 1102.96965 1092.69959 -0.000622305725
2020-07-08 12:36:32.682232 1102.99331 1092.70114 -0.000623574378
2020-07-08 12:36:32.752236 1103.01387 1092.70224 -0.000624621606
2020-07-08 12:36:32.819240 1103.02713 1092.7032 -0.000625258961
2020-07-08 12:36:32.895244 1103.05248 1092.70585 -0.000626222733
2020-07-08 12:36:32.976248 1103.07356 1092.70762 -0.000627570803
2020-07-08 12:36:33.061253 1103.0877 1092.70929 -0.000628378434
2020-07-08 12:36:33.155259 1103.11047 1092.70887 -0.00063026627
2020-07-08 12:36:33.237263 1103.14024 1092.70826 -0.000630863244
2020-07-08 12:36:33.315268 1103.15425 1092.7112 -0.000632246985
2020-07-08 12:36:33.403273 1103.18299 1092.71216 -0.000633761292
2020-07-08 12:36:33.487278 1103.20214 1092.71282 -0.000634957931
2020-07-08 12:36:33.550281 1103.22293 1092.71371 -0.00063613438
2020-07-08 12:36:33.626286 1103.24334 1092.71687 -0.000636725296
2020-07-08 12:36:33.704290 1103.25948 1092.7182 -0.000638028423
2020-07-08 12:36:33.793295 1103.27996 1092.7227 -0.00063956307
2020-07-08 12:36:33.874300 1103.29978 1092.72314 -0.000640506727
2020-07-08 12:36:33.944304 1103.32202 1092.72358 -0.000641660966
2020-07-08 12:36:34.065311 1103.34851 1092.72314 -0.000642912121
2020-07-08 12:36:34.136315 1103.3717 1092.72447 -0.000644361146
2020-07-08 12:36:34.217319 1103.39204 1092.72513 -0.000645077246
2020-07-08 12:36:34.301324 1103.41488 1092.72808 -0.00064639503
2020-07-08 12:36:34.380329 1103.42881 1092.72903 -0.000647743774
2020-07-08 12:36:34.449333 1103.44731 1092.73287 -0.000648478046
2020-07-08 12:36:34.516337 1103.46521 1092.73331 -0.000649479508
2020-07-08 12:36:34.584340 1103.47664 1092.73272 -0.000650691628
2020-07-08 12:36:34.651344 1103.49697 1092.73257 -0.00065156185
2020-07-08 12:36:34.734349 1103.51009 1092.73471 -0.000652597637
2020-07-08 12:36:34.801353 1103.53109 1092.73906 -0.000653728321
2020-07-08 12:36:34.871357 1103.55327 1092.74252 -0.000654794394
2020-07-08 12:36:34.938361 1103.57428 1092.74289 -0.000655672692
2020-07-08 12:36:35.016365 1103.58946 1092.74215 -0.000656425135
2020-07-08 12:36:35.091369 1103.61016 1092.74171 -0.000657520822
2020-07-08 12:36:35.164374 1103.62999 1092.74178 -0.000658821781
2020-07-08 12:36:35.237378 1103.64273 1092.74259 -0.000659556052
2020-07-08 12:36:35.314382 1103.66175 1092.74355 -0.000661134298
2020-07-08 12:36:35.380386 1103.68164 1092.74555 -0.000662077207
2020-07-08 12:36:35.444390 1103.69483 1092.74607 -0.000662708505
2020-07-08 12:36:35.525394 1103.71576 1092.7474 -0.00066358142
2020-07-08 12:36:35.581398 1103.73654 1092.75057 -0.000664598362
2020-07-08 12:36:35.666402 1103.75128 1092.75249 -0.00066554531
2020-07-08 12:36:35.742407 1103.77066 1092.75514 -0.000666530619
2020-07-08 12:36:35.813411 1103.791 1092.75831 -0.000667270275
2020-07-08 12:36:35.890415 1103.80824 1092.75662 -0.000668691471
2020-07-08 12:36:35.963419 1103.82092 1092.75691 -0.000669732466
2020-07-08 12:36:36.035423 1103.83912 1092.75831 -0.000670381818
2020-07-08 12:36:36.105427 1103.85032 1092.76236 -0.000671455908
2020-07-08 12:36:36.175431 1103.87913 1092.7634 -0.000672415642
2020-07-08 12:36:36.245435 1103.89416 1092.7662 -0.000673096744
2020-07-08 12:36:36.328440 1103.90802 1092.76509 -0.00067433713
2020-07-08 12:36:36.392444 1103.93484 1092.76657 -0.000675446275
2020-07-08 12:36:36.458448 1103.94597 1092.76811 -0.000676260636
2020-07-08 12:36:36.531452 1103.95584 1092.76752 -0.00067748958
2020-07-08 12:36:36.602456 1103.98156 1092.769 -0.000678778424
2020-07-08 12:36:36.671460 1103.99379 1092.76892 -0.000679419144
2020-07-08 12:36:36.739464 1104.00978 1092.77261 -0.000680233504
2020-07-08 12:36:36.813468 1104.03263 1092.77497 -0.000681089592
2020-07-08 12:36:36.890472 1104.05135 1092.77578 -0.00068213682
2020-07-08 12:36:36.961476 1104.07183 1092.77629 -0.000683128186
2020-07-08 12:36:37.049481 1104.08826 1092.77533 -0.000684268964
2020-07-08 12:36:37.130486 1104.11413 1092.77637 -0.000685486467
2020-07-08 12:36:37.213491 1104.13211 1092.77983 -0.000687030387
2020-07-08 12:36:37.291495 1104.14921 1092.78094 -0.000688088383
2020-07-08 12:36:37.383501 1104.16114 1092.78285 -0.000689266177
2020-07-08 12:36:37.456505 1104.18664 1092.78388 -0.000689717777
2020-07-08 12:36:37.528509 1104.20072 1092.78484 -0.000690682222
2020-07-08 12:36:37.598513 1104.21457 1092.78676 -0.000692113747
2020-07-08 12:36:37.678517 1104.24132 1092.78749 -0.00069278408
2020-07-08 12:36:37.758522 1104.25392 1092.78794 -0.000693990815
2020-07-08 12:36:37.847527 1104.27448 1092.78875 -0.000694762102
2020-07-08 12:36:37.932532 1104.3002 1092.79184 -0.000696159975
2020-07-08 12:36:38.011536 1104.31921 1092.79287 -0.00069717759
2020-07-08 12:36:38.071540 1104.33756 1092.79649 -0.00069788436
2020-07-08 12:36:38.134544 1104.35561 1092.79892 -0.000698721744
2020-07-08 12:36:38.212548 1104.36851 1092.80083 -0.000699689023
2020-07-08 12:36:38.277552 1104.38789 1092.8026 -0.000700243017
2020-07-08 12:36:38.353556 1104.40469 1092.80083 -0.000701439657
2020-07-08 12:36:38.430560 1104.41729 1092.80105 -0.000702131527
2020-07-08 12:36:38.502565 1104.43866 1092.80039 -0.000703578533
2020-07-08 12:36:38.571569 1104.45775 1092.80319 -0.000704207812
2020-07-08 12:36:38.667574 1104.4772 1092.80828 -0.000705654817
2020-07-08 12:36:38.740578 1104.49394 1092.80938 -0.000706739062
2020-07-08 12:36:38.846584 1104.50875 1092.81447 -0.000707897339
2020-07-08 12:36:38.911588 1104.52872 1092.81476 -0.000708910916
2020-07-08 12:36:38.983592 1104.54766 1092.8166 -0.000710016024
2020-07-08 12:36:39.061597 1104.56041 1092.81646 -0.000710670205
2020-07-08 12:36:39.132601 1104.58296 1092.81675 -0.000711836559
2020-07-08 12:36:39.200605 1104.60249 1092.81712 -0.000713010316
2020-07-08 12:36:39.276609 1104.61943 1092.81808 -0.000713759394
2020-07-08 12:36:39.352613 1104.62997 1092.82213 -0.000714823447
2020-07-08 12:36:39.420617 1104.64729 1092.82324 -0.000715707803
2020-07-08 12:36:39.491621 1104.66107 1092.82456 -0.00071664129
2020-07-08 12:36:39.558625 1104.68192 1092.82582 -0.000717469785
2020-07-08 12:36:39.648630 1104.70285 1092.82442 -0.000718294241
2020-07-08 12:36:39.723634 1104.72245 1092.82663 -0.000719313202
2020-07-08 12:36:39.795639 1104.745 1092.82714 -0.000720112084
2020-07-08 12:36:39.898644 1104.75451 1092.82972 -0.000721302666
2020-07-08 12:36:39.978649 1104.77809 1092.82965 -0.000722553821
2020-07-08 12:36:40.048653 1104.79681 1092.83075 -0.000723203964
2020-07-08 12:36:40.110657 1104.81014 1092.83252 -0.000724223598
2020-07-08 12:36:40.178660 1104.82945 1092.834 -0.000725326015
2020-07-08 12:36:40.246664 1104.84183 1092.83547 -0.000725896782
2020-07-08 12:36:40.312668 1104.85392 1092.83724 -0.000726873467
2020-07-08 12:36:40.377672 1104.87101 1092.83812 -0.00072778285
2020-07-08 12:36:40.461677 1104.88288 1092.83923 -0.000728373177
2020-07-08 12:36:40.537681 1104.90292 1092.83982 -0.000729603511
2020-07-08 12:36:40.608685 1104.92709 1092.84225 -0.000730689775
2020-07-08 12:36:40.690690 1104.93918 1092.84608 -0.000731260501
2020-07-08 12:36:40.760694 1104.95686 1092.84918 -0.000732617995
2020-07-08 12:36:40.843698 1104.97602 1092.84984 -0.000733208239
2020-07-08 12:36:40.928703 1104.99341 1092.8491 -0.000734303926
2020-07-08 12:36:41.004708 1105.01241 1092.8505 -0.000735435956
2020-07-08 12:36:41.088713 1105.03879 1092.85117 -0.000735958897
2020-07-08 12:36:41.164717 1105.0501 1092.85249 -0.000737490031
2020-07-08 12:36:41.225720 1105.06839 1092.85456 -0.000738179883
2020-07-08 12:36:41.299725 1105.08151 1092.85426 -0.000739141638
2020-07-08 12:36:41.374729 1105.09758 1092.85699 -0.000740130313
2020-07-08 12:36:41.460734 1105.11651 1092.85883 -0.000740989094
2020-07-08 12:36:41.529738 1105.13486 1092.86163 -0.000741785957
2020-07-08 12:36:41.602742 1105.14702 1092.86377 -0.000742750404
2020-07-08 12:36:41.677746 1105.16493 1092.8648 -0.000743910028
2020-07-08 12:36:41.747750 1105.17657 1092.86657 -0.000744725063
2020-07-08 12:36:41.818754 1105.19661 1092.86797 -0.000745773637
2020-07-08 12:36:41.901759 1105.21585 1092.87401 -0.000746363881
2020-07-08 12:36:41.970763 1105.22793 1092.87453 -0.000747180935
2020-07-08 12:36:42.055768 1105.23994 1092.87711 -0.000748062599
2020-07-08 12:36:42.130772 1105.26323 1092.87969 -0.00074932385
2020-07-08 12:36:42.202776 1105.28158 1092.87969 -0.000750210226
2020-07-08 12:36:42.280781 1105.29506 1092.88101 -0.000750964688
2020-07-08 12:36:42.367786 1105.31083 1092.88043 -0.000752265648
2020-07-08 12:36:42.441790 1105.3283 1092.87857 -0.00075321798
2020-07-08 12:36:42.516794 1105.3521 1092.8812 -0.000754081503
2020-07-08 12:36:42.599799 1105.37207 1092.88456 -0.00075526607
2020-07-08 12:36:42.672803 1105.38917 1092.88698 -0.000755945173
2020-07-08 12:36:42.749808 1105.40383 1092.88934 -0.000756775025
2020-07-08 12:36:42.821812 1105.42196 1092.89059 -0.000757980415
2020-07-08 12:36:42.894816 1105.43176 1092.88934 -0.000758565275
2020-07-08 12:36:42.974820 1105.44333 1092.88868 -0.00075946713
2020-07-08 12:36:43.046824 1105.4619 1092.88941 -0.000760412732
2020-07-08 12:36:43.126829 1105.48062 1092.88794 -0.00076135968
2020-07-08 12:36:43.202833 1105.50154 1092.89059 -0.000762419696
2020-07-08 12:36:43.270837 1105.5193 1092.89288 -0.000763143199
2020-07-08 12:36:43.354842 1105.53108 1092.8959 -0.000764153412
2020-07-08 12:36:43.428846 1105.54984 1092.89752 -0.000765068054
2020-07-08 12:36:43.498850 1105.56853 1092.89929 -0.000765794923
2020-07-08 12:36:43.555854 1105.58075 1092.90025 -0.000766725045
2020-07-08 12:36:43.634858 1105.59814 1092.90319 -0.000767683434
2020-07-08 12:36:43.709862 1105.61568 1092.90518 -0.000768410976
2020-07-08 12:36:43.792867 1105.62754 1092.90356 -0.000769181591
2020-07-08 12:36:43.879872 1105.64766 1092.9068 -0.000770061909
2020-07-08 12:36:43.952876 1105.65915 1092.90798 -0.000771356812
2020-07-08 12:36:44.024880 1105.68104 1092.91189 -0.000772193383
2020-07-08 12:36:44.107885 1105.69195 1092.91609 -0.000773156484
2020-07-08 12:36:44.195890 1105.71707 1092.91602 -0.000773875949
2020-07-08 12:36:44.268894 1105.73476 1092.91727 -0.000774941349
2020-07-08 12:36:44.344899 1105.75252 1092.91955 -0.000775656103
2020-07-08 12:36:44.414903 1105.76424 1092.92044 -0.000776640741
2020-07-08 12:36:44.486907 1105.78376 1092.92287 -0.000777293576
2020-07-08 12:36:44.563911 1105.79585 1092.92442 -0.000777997562
2020-07-08 12:36:44.632915 1105.81147 1092.92309 -0.000778955951
2020-07-08 12:36:44.711920 1105.82238 1092.9267 -0.000779935704
2020-07-08 12:36:44.782924 1105.83962 1092.927 -0.000780999585
2020-07-08 12:36:44.886930 1105.8646 1092.9301 -0.000781991394
2020-07-08 12:36:44.954934 1105.87963 1092.93128 -0.000782537891
2020-07-08 12:36:45.039938 1105.89437 1092.93394 -0.000783620116
2020-07-08 12:36:45.092942 1105.9083 1092.9352 -0.000784281028
2020-07-08 12:36:45.171946 1105.91913 1092.93652 -0.000785108849
2020-07-08 12:36:45.256951 1105.93417 1092.93778 -0.000786001955
2020-07-08 12:36:45.335955 1105.94979 1092.93873 -0.000787140041
2020-07-08 12:36:45.416960 1105.96792 1092.94028 -0.000788138811
2020-07-08 12:36:45.532967 1105.99444 1092.94094 -0.000789282955
2020-07-08 12:36:45.610971 1106.01449 1092.94146 -0.000790433156
2020-07-08 12:36:45.704977 1106.03339 1092.94515 -0.000791376065
