Date Time RTDl RTDr Vsamp
2020-07-08 13:50:18.984402 1092.07053 1092.26747 2.63138509e-06
2020-07-08 13:50:19.069407 1092.07002 1092.26754 2.53850811e-06
2020-07-08 13:50:19.156412 1092.07068 1092.26769 2.46043759e-06
2020-07-08 13:50:19.251417 1092.07149 1092.26983 2.58158149e-06
2020-07-08 13:50:19.329421 1092.07112 1092.26968 2.49812681e-06
2020-07-08 13:50:19.389425 1092.07267 1092.27056 2.44966925e-06
2020-07-08 13:50:19.466429 1092.07282 1092.27027 2.12392676e-06
2020-07-08 13:50:19.541434 1092.07238 1092.27049 2.35410017e-06
2020-07-08 13:50:19.616438 1092.07112 1092.27056 2.32717931e-06
2020-07-08 13:50:19.690442 1092.0695 1092.26997 2.70407143e-06
2020-07-08 13:50:19.771447 1092.06876 1092.27093 2.5600448e-06
2020-07-08 13:50:19.842451 1092.06854 1092.26924 2.50216494e-06
2020-07-08 13:50:19.918455 1092.06928 1092.27012 2.2834329e-06
2020-07-08 13:50:19.989459 1092.06862 1092.27093 2.11450446e-06
2020-07-08 13:50:20.059463 1092.06899 1092.26887 1.99739869e-06
2020-07-08 13:50:20.130467 1092.06943 1092.27101 2.23161023e-06
2020-07-08 13:50:20.208472 1092.07002 1092.26857 2.20536379e-06
2020-07-08 13:50:20.285476 1092.0712 1092.27086 2.32449144e-06
2020-07-08 13:50:20.354480 1092.07083 1092.27012 2.21815547e-06
2020-07-08 13:50:20.434485 1092.06943 1092.26902 2.24911602e-06
2020-07-08 13:50:20.526490 1092.0712 1092.26979 2.45034965e-06
2020-07-08 13:50:20.621495 1092.07223 1092.27107 2.33122472e-06
2020-07-08 13:50:20.683499 1092.07326 1092.27141 2.29622757e-06
2020-07-08 13:50:20.748503 1092.07473 1092.27287 2.29151642e-06
2020-07-08 13:50:20.819507 1092.07326 1092.27162 2.36218374e-06
2020-07-08 13:50:20.885510 1092.07112 1092.27081 2.37766325e-06
2020-07-08 13:50:20.956514 1092.07053 1092.27066 2.48736586e-06
2020-07-08 13:50:21.036519 1092.07046 1092.26992 2.56947457e-06
2020-07-08 13:50:21.127524 1092.07134 1092.27176 2.57149363e-06
2020-07-08 13:50:21.233530 1092.07238 1092.27059 2.50486444e-06
2020-07-08 13:50:21.314535 1092.07016 1092.2711 2.3487233e-06
2020-07-08 13:50:21.381539 1092.07009 1092.27 2.24440487e-06
2020-07-08 13:50:21.453543 1092.06935 1092.27029 2.24709695e-06
2020-07-08 13:50:21.526547 1092.07149 1092.26977 2.53043928e-06
2020-07-08 13:50:21.597551 1092.07179 1092.26992 2.52640115e-06
2020-07-08 13:50:21.679556 1092.07156 1092.27 2.49342306e-06
2020-07-08 13:50:21.744560 1092.07267 1092.27095 2.32584055e-06
2020-07-08 13:50:21.819564 1092.07164 1092.27176 2.31776428e-06
2020-07-08 13:50:21.904569 1092.06935 1092.27206 2.29757362e-06
2020-07-08 13:50:21.977573 1092.06913 1092.27302 2.48063564e-06
2020-07-08 13:50:22.046577 1092.06899 1092.27331 2.3729521e-06
2020-07-08 13:50:22.122581 1092.07009 1092.27471 2.36824094e-06
2020-07-08 13:50:22.194585 1092.07156 1092.27361 2.3305517e-06
2020-07-08 13:50:22.263589 1092.07155 1092.27199 2.52976626e-06
2020-07-08 13:50:22.332593 1092.07062 1092.27184 2.52909324e-06
2020-07-08 13:50:22.410598 1092.06913 1092.27206 2.40996832e-06
2020-07-08 13:50:22.495603 1092.07103 1092.27486 2.28411317e-06
2020-07-08 13:50:22.589608 1092.06963 1092.2742 2.187871e-06
2020-07-08 13:50:22.659612 1092.0725 1092.27368 2.27199877e-06
2020-07-08 13:50:22.730616 1092.07103 1092.27309 2.21546491e-06
2020-07-08 13:50:22.818621 1092.07206 1092.27148 2.34737726e-06
2020-07-08 13:50:22.906626 1092.07051 1092.27062 2.44160036e-06
2020-07-08 13:50:22.986631 1092.07139 1092.27147 2.45236871e-06
2020-07-08 13:50:23.086636 1092.07346 1092.2723 2.53178533e-06
2020-07-08 13:50:23.184642 1092.07368 1092.27216 2.30834197e-06
2020-07-08 13:50:23.255646 1092.07221 1092.27171 2.27805597e-06
2020-07-08 13:50:23.325650 1092.07029 1092.27157 2.06201586e-06
2020-07-08 13:50:23.409655 1092.07103 1092.27164 2.10980043e-06
2020-07-08 13:50:23.489659 1092.07221 1092.26943 2.16364221e-06
2020-07-08 13:50:23.566664 1092.07257 1092.26877 2.32584055e-06
2020-07-08 13:50:23.636668 1092.07243 1092.2698 2.55332204e-06
2020-07-08 13:50:23.707672 1092.07169 1092.27083 2.56207132e-06
2020-07-08 13:50:23.775676 1092.07103 1092.27275 2.45707987e-06
2020-07-08 13:50:23.857680 1092.07066 1092.27363 2.25315415e-06
2020-07-08 13:50:23.925684 1092.07036 1092.27326 2.21748398e-06
2020-07-08 13:50:23.993688 1092.0697 1092.274 2.24709695e-06
2020-07-08 13:50:24.074693 1092.06963 1092.27334 2.24911602e-06
2020-07-08 13:50:24.159698 1092.06904 1092.27127 2.26392251e-06
2020-07-08 13:50:24.235702 1092.07198 1092.27009 2.18854403e-06
2020-07-08 13:50:24.293705 1092.07309 1092.27046 2.26392251e-06
2020-07-08 13:50:24.370710 1092.0739 1092.2723 2.47996262e-06
2020-07-08 13:50:24.450714 1092.07633 1092.27385 2.5492839e-06
2020-07-08 13:50:24.505717 1092.07574 1092.27488 2.48467378e-06
2020-07-08 13:50:24.589722 1092.07371 1092.27488 2.54120764e-06
2020-07-08 13:50:24.673727 1092.07417 1092.27149 2.51159466e-06
2020-07-08 13:50:24.768733 1092.07352 1092.26884 2.54389973e-06
2020-07-08 13:50:24.836736 1092.07414 1092.26936 2.40929529e-06
2020-07-08 13:50:24.917741 1092.07267 1092.27024 2.430832e-06
2020-07-08 13:50:24.987745 1092.07186 1092.2709 2.51832488e-06
2020-07-08 13:50:25.058749 1092.0709 1092.27112 2.48938493e-06
2020-07-08 13:50:25.136754 1092.07141 1092.27201 2.48938493e-06
2020-07-08 13:50:25.217758 1092.07193 1092.27208 2.32853264e-06
2020-07-08 13:50:25.303763 1092.07222 1092.27282 2.47054031e-06
2020-07-08 13:50:25.399769 1092.07443 1092.27179 2.41400645e-06
2020-07-08 13:50:25.469773 1092.07281 1092.27275 2.54255368e-06
2020-07-08 13:50:25.555778 1092.07311 1092.27186 2.4550608e-06
2020-07-08 13:50:25.634782 1092.07178 1092.27297 2.4792896e-06
2020-07-08 13:50:25.704786 1092.07119 1092.27098 2.40391112e-06
2020-07-08 13:50:25.773790 1092.0734 1092.26995 2.4187176e-06
2020-07-08 13:50:25.842794 1092.07384 1092.27216 2.48467378e-06
2020-07-08 13:50:25.914798 1092.07296 1092.27275 2.5156328e-06
2020-07-08 13:50:25.981802 1092.07326 1092.27348 2.66369767e-06
2020-07-08 13:50:26.049806 1092.07178 1092.27429 2.64283398e-06
2020-07-08 13:50:26.127810 1092.06942 1092.27208 2.58764617e-06
2020-07-08 13:50:26.203815 1092.06987 1092.27194 2.55668715e-06
2020-07-08 13:50:26.275819 1092.07112 1092.27201 2.42679387e-06
2020-07-08 13:50:26.344823 1092.07333 1092.2709 2.47525147e-06
2020-07-08 13:50:26.410826 1092.07326 1092.27142 2.48130867e-06
2020-07-08 13:50:26.490831 1092.07193 1092.2712 2.42342876e-06
2020-07-08 13:50:26.563835 1092.07031 1092.27319 2.45842591e-06
2020-07-08 13:50:26.627839 1092.07038 1092.27194 2.5735127e-06
2020-07-08 13:50:26.711844 1092.07186 1092.27208 2.47457844e-06
2020-07-08 13:50:26.777847 1092.07407 1092.27245 2.4718875e-06
2020-07-08 13:50:26.859852 1092.0734 1092.27149 2.42141251e-06
2020-07-08 13:50:26.962858 1092.07467 1092.27282 2.4025701e-06
2020-07-08 13:50:27.038862 1092.07462 1092.2726 2.37968786e-06
2020-07-08 13:50:27.128868 1092.07624 1092.27282 2.31709676e-06
2020-07-08 13:50:27.207872 1092.0755 1092.27157 2.48939053e-06
2020-07-08 13:50:27.273876 1092.07388 1092.27053 2.55467372e-06
2020-07-08 13:50:27.354880 1092.07152 1092.26958 2.56746115e-06
2020-07-08 13:50:27.425885 1092.07138 1092.27061 2.59101694e-06
2020-07-08 13:50:27.501889 1092.07314 1092.27194 2.75523443e-06
2020-07-08 13:50:27.580893 1092.07285 1092.27288 2.72831353e-06
2020-07-08 13:50:27.651897 1092.07285 1092.26961 2.68995125e-06
2020-07-08 13:50:27.727902 1092.07285 1092.26996 2.46314265e-06
2020-07-08 13:50:27.807906 1092.07152 1092.27134 2.54255931e-06
2020-07-08 13:50:27.880911 1092.07108 1092.27105 2.49208262e-06
2020-07-08 13:50:27.946914 1092.07034 1092.27348 2.38574506e-06
2020-07-08 13:50:28.007918 1092.07182 1092.27274 2.40324365e-06
2020-07-08 13:50:28.077922 1092.07027 1092.27002 2.23633406e-06
2020-07-08 13:50:28.146926 1092.07116 1092.26847 2.24104522e-06
2020-07-08 13:50:28.218930 1092.07152 1092.2681 2.40997387e-06
2020-07-08 13:50:28.283934 1092.07278 1092.27031 2.50958121e-06
2020-07-08 13:50:28.355938 1092.07477 1092.27024 2.67985591e-06
2020-07-08 13:50:28.434942 1092.07418 1092.27134 2.69600845e-06
2020-07-08 13:50:28.493946 1092.0772 1092.27223 2.78350138e-06
2020-07-08 13:50:28.562950 1092.07469 1092.26994 2.66841453e-06
2020-07-08 13:50:28.641954 1092.07469 1092.26884 2.34536371e-06
2020-07-08 13:50:28.704958 1092.07373 1092.27024 2.21748943e-06
2020-07-08 13:50:28.773962 1092.07322 1092.27223 2.25383264e-06
2020-07-08 13:50:28.855966 1092.07595 1092.27208 2.46785381e-06
2020-07-08 13:50:28.949972 1092.07558 1092.27363 2.62937922e-06
2020-07-08 13:50:29.018976 1092.0758 1092.27296 2.54457624e-06
2020-07-08 13:50:29.081979 1092.07432 1092.27274 2.4402556e-06
2020-07-08 13:50:29.153983 1092.07351 1092.27304 2.50621036e-06
2020-07-08 13:50:29.209987 1092.07322 1092.27149 2.45707828e-06
