Date_Time,RTD,Vsamp1(R1718),Vsamp2(R1516)
2020-02-27 11:44:22.567449,1128.41551,0.00197889,0.00197245
2020-02-27 11:44:23.127481,1128.39789,0.00197889,0.00197245
2020-02-27 11:44:23.698514,1128.37748,0.00197889,0.00197245
2020-02-27 11:44:24.257546,1128.35757,0.00197865,0.00197245
2020-02-27 11:44:24.824578,1128.33377,0.00197865,0.00197221
2020-02-27 11:44:25.381610,1128.31601,0.00197865,0.00197245
2020-02-27 11:44:25.929641,1128.29486,0.00197865,0.00197221
2020-02-27 11:44:26.484673,1128.27927,0.00197865,0.00197221
2020-02-27 11:44:27.056706,1128.26048,0.00197865,0.00197221
2020-02-27 11:44:27.635739,1128.24412,0.00197865,0.00197221
2020-02-27 11:44:28.191771,1128.22113,0.00197865,0.00197221
2020-02-27 11:44:28.750803,1128.20012,0.00197865,0.00197221
2020-02-27 11:44:29.326836,1128.18074,0.00197865,0.00197221
2020-02-27 11:44:29.901869,1128.16349,0.00197865,0.00197221
2020-02-27 11:44:30.460901,1128.14013,0.00197865,0.00197221
2020-02-27 11:44:31.020933,1128.12315,0.00197865,0.00197221
2020-02-27 11:44:31.590965,1128.10421,0.00197865,0.00197221
2020-02-27 11:44:32.150997,1128.07908,0.00197865,0.00197221
2020-02-27 11:44:32.711029,1128.06006,0.00197865,0.00197221
2020-02-27 11:44:33.271061,1128.04182,0.00197865,0.00197221
2020-02-27 11:44:33.828093,1128.02185,0.00197841,0.00197221
2020-02-27 11:44:34.410126,1128.00505,0.00197865,0.00197221
2020-02-27 11:44:34.963158,1127.9808,0.00197841,0.00197221
2020-02-27 11:44:35.528190,1127.96414,0.00197841,0.00197221
2020-02-27 11:44:36.104223,1127.94469,0.00197841,0.00197221
2020-02-27 11:44:36.681256,1127.92722,0.00197841,0.00197221
2020-02-27 11:44:37.238288,1127.9018,0.00197817,0.00197197
2020-02-27 11:44:37.817321,1127.88629,0.00197817,0.00197197
2020-02-27 11:44:38.394354,1127.86617,0.00197817,0.00197197
2020-02-27 11:44:38.943386,1127.84715,0.00197817,0.00197197
2020-02-27 11:44:39.497417,1127.82696,0.00197817,0.00197197
2020-02-27 11:44:40.071450,1127.8092,0.00197817,0.00197197
2020-02-27 11:44:40.650483,1127.79144,0.00197817,0.00197197
2020-02-27 11:44:41.204515,1127.76778,0.00197817,0.00197174
2020-02-27 11:44:41.756547,1127.74825,0.00197817,0.00197174
2020-02-27 11:44:42.330579,1127.72884,0.00197817,0.00197174
2020-02-27 11:44:42.888611,1127.71211,0.00197817,0.00197174
2020-02-27 11:44:43.439643,1127.68794,0.00197817,0.00197174
2020-02-27 11:44:44.032677,1127.66996,0.00197817,0.00197174
2020-02-27 11:44:44.598709,1127.64763,0.00197817,0.00197174
2020-02-27 11:44:45.159741,1127.63355,0.00197817,0.00197174
2020-02-27 11:44:45.715773,1127.61159,0.00197817,0.0019715
2020-02-27 11:44:46.281805,1127.58889,0.00197817,0.0019715
2020-02-27 11:44:46.841838,1127.57183,0.00197817,0.0019715
2020-02-27 11:44:47.399869,1127.55171,0.00197817,0.0019715
2020-02-27 11:44:47.964902,1127.53004,0.00197817,0.0019715
2020-02-27 11:44:48.524934,1127.51184,0.00197817,0.0019715
2020-02-27 11:44:49.118968,1127.49371,0.00197794,0.0019715
2020-02-27 11:44:49.685000,1127.46924,0.00197794,0.0019715
2020-02-27 11:44:50.237032,1127.45266,0.00197794,0.0019715
2020-02-27 11:44:50.796064,1127.43409,0.00197794,0.0019715
2020-02-27 11:44:51.350095,1127.41455,0.00197794,0.0019715
2020-02-27 11:44:51.922128,1127.39441,0.00197794,0.0019715
2020-02-27 11:44:52.479160,1127.37466,0.00197794,0.0019715
2020-02-27 11:44:53.053193,1127.3555,0.0019777,0.0019715
2020-02-27 11:44:53.617225,1127.3334,0.0019777,0.0019715
2020-02-27 11:44:54.175257,1127.31021,0.0019777,0.0019715
2020-02-27 11:44:54.751290,1127.29584,0.0019777,0.00197126
2020-02-27 11:44:55.318322,1127.27351,0.0019777,0.0019715
2020-02-27 11:44:55.876354,1127.2522,0.0019777,0.00197126
2020-02-27 11:44:56.435386,1127.23648,0.0019777,0.00197126
2020-02-27 11:44:57.006419,1127.21341,0.0019777,0.00197126
2020-02-27 11:44:57.581452,1127.19499,0.0019777,0.00197126
2020-02-27 11:44:58.139484,1127.17517,0.0019777,0.00197126
2020-02-27 11:44:58.698516,1127.15636,0.0019777,0.00197126
2020-02-27 11:44:59.269548,1127.13462,0.0019777,0.00197126
2020-02-27 11:44:59.844581,1127.11841,0.0019777,0.00197102
2020-02-27 11:45:00.402613,1127.09954,0.0019777,0.00197102
2020-02-27 11:45:00.980646,1127.07774,0.00197746,0.00197102
2020-02-27 11:45:01.556679,1127.05725,0.0019777,0.00197102
2020-02-27 11:45:02.111711,1127.0364,0.0019777,0.00197102
2020-02-27 11:45:02.720746,1127.01507,0.00197746,0.00197102
2020-02-27 11:45:03.278778,1126.99589,0.00197746,0.00197102
2020-02-27 11:45:03.863811,1126.97386,0.00197746,0.00197102
2020-02-27 11:45:04.441844,1126.95448,0.00197746,0.00197102
2020-02-27 11:45:05.000876,1126.93196,0.00197746,0.00197102
2020-02-27 11:45:05.550908,1126.91737,0.00197746,0.00197102
2020-02-27 11:45:06.124940,1126.89467,0.00197746,0.00197102
2020-02-27 11:45:06.696973,1126.87404,0.00197746,0.00197102
2020-02-27 11:45:07.250005,1126.85597,0.00197746,0.00197102
2020-02-27 11:45:07.819037,1126.83873,0.00197746,0.00197102
2020-02-27 11:45:08.381069,1126.81824,0.00197722,0.00197102
2020-02-27 11:45:08.935101,1126.79613,0.00197722,0.00197102
2020-02-27 11:45:09.506134,1126.77652,0.00197722,0.00197102
2020-02-27 11:45:10.061166,1126.75265,0.00197722,0.00197102
2020-02-27 11:45:10.619198,1126.73592,0.00197722,0.00197102
2020-02-27 11:45:11.178229,1126.71624,0.00197722,0.00197078
2020-02-27 11:45:11.729261,1126.69714,0.00197698,0.00197078
2020-02-27 11:45:12.290293,1126.67833,0.00197698,0.00197078
2020-02-27 11:45:12.862326,1126.65371,0.00197722,0.00197054
2020-02-27 11:45:13.411357,1126.63817,0.00197698,0.00197054
2020-02-27 11:45:13.966389,1126.61533,0.00197698,0.00197054
2020-02-27 11:45:14.524421,1126.60091,0.00197698,0.00197054
2020-02-27 11:45:15.084453,1126.57696,0.00197698,0.00197054
2020-02-27 11:45:15.642485,1126.55868,0.00197698,0.00197054
2020-02-27 11:45:16.206517,1126.5408,0.00197698,0.00197054
2020-02-27 11:45:16.767549,1126.5208,0.00197698,0.00197054
2020-02-27 11:45:17.322581,1126.50156,0.00197698,0.00197054
2020-02-27 11:45:17.887613,1126.48115,0.00197698,0.00197054
2020-02-27 11:45:18.447645,1126.45872,0.00197698,0.00197054
2020-02-27 11:45:19.004677,1126.43773,0.00197698,0.00197054
2020-02-27 11:45:19.578710,1126.42196,0.00197698,0.00197054
2020-02-27 11:45:20.130742,1126.40185,0.00197698,0.00197054
2020-02-27 11:45:20.696774,1126.37848,0.00197698,0.00197054
2020-02-27 11:45:21.255806,1126.35843,0.00197674,0.00197054
2020-02-27 11:45:21.827839,1126.33632,0.00197674,0.00197054
2020-02-27 11:45:22.381870,1126.32107,0.00197674,0.00197054
2020-02-27 11:45:22.945903,1126.29564,0.00197674,0.00197054
2020-02-27 11:45:23.512935,1126.28132,0.00197674,0.00197031
2020-02-27 11:45:24.083968,1126.26017,0.00197674,0.00197031
2020-02-27 11:45:24.647000,1126.23599,0.00197674,0.00197031
2020-02-27 11:45:25.197031,1126.2203,0.0019765,0.00197031
2020-02-27 11:45:25.753063,1126.20232,0.0019765,0.00197031
2020-02-27 11:45:26.316095,1126.18035,0.0019765,0.00197031
2020-02-27 11:45:26.884128,1126.16326,0.0019765,0.00197007
2020-02-27 11:45:27.435159,1126.13739,0.0019765,0.00197007
2020-02-27 11:45:27.990191,1126.11955,0.0019765,0.00197007
2020-02-27 11:45:28.543223,1126.10194,0.0019765,0.00197007
2020-02-27 11:45:29.105255,1126.08189,0.0019765,0.00197007
2020-02-27 11:45:29.675287,1126.06118,0.0019765,0.00197007
2020-02-27 11:45:30.241320,1126.04195,0.0019765,0.00197007
2020-02-27 11:45:30.799352,1126.01896,0.0019765,0.00197007
2020-02-27 11:45:31.364384,1126.00105,0.0019765,0.00197007
2020-02-27 11:45:31.923416,1125.97444,0.0019765,0.00197007
2020-02-27 11:45:32.477448,1125.95903,0.0019765,0.00197007
2020-02-27 11:45:33.041480,1125.93906,0.0019765,0.00196983
2020-02-27 11:45:33.599512,1125.92174,0.0019765,0.00196983
2020-02-27 11:45:34.167544,1125.90162,0.0019765,0.00196983
2020-02-27 11:45:34.751578,1125.87726,0.0019765,0.00196983
2020-02-27 11:45:35.330611,1125.85825,0.0019765,0.00196983
2020-02-27 11:45:35.887643,1125.8399,0.00197627,0.00196983
2020-02-27 11:45:36.443675,1125.81985,0.00197627,0.00196983
2020-02-27 11:45:37.015707,1125.79653,0.00197627,0.00196983
2020-02-27 11:45:37.617742,1125.77656,0.00197627,0.00196983
2020-02-27 11:45:38.193775,1125.75636,0.00197627,0.00196983
2020-02-27 11:45:38.747806,1125.73787,0.00197627,0.00196983
2020-02-27 11:45:39.312839,1125.71531,0.00197627,0.00196983
2020-02-27 11:45:39.866870,1125.69711,0.00197603,0.00196983
2020-02-27 11:45:40.430903,1125.67522,0.00197603,0.00196983
2020-02-27 11:45:40.978934,1125.65672,0.00197603,0.00196983
2020-02-27 11:45:41.527965,1125.63459,0.00197603,0.00196983
2020-02-27 11:45:42.103998,1125.61476,0.00197603,0.00196959
2020-02-27 11:45:42.681031,1125.59383,0.00197603,0.00196983
2020-02-27 11:45:43.272065,1125.56995,0.00197603,0.00196959
2020-02-27 11:45:43.846098,1125.54674,0.00197603,0.00196959
2020-02-27 11:45:44.401130,1125.53119,0.00197603,0.00196959
2020-02-27 11:45:44.960162,1125.51262,0.00197603,0.00196959
2020-02-27 11:45:45.532194,1125.49324,0.00197603,0.00196935
2020-02-27 11:45:46.104227,1125.46848,0.00197603,0.00196959
2020-02-27 11:45:46.664259,1125.45153,0.00197603,0.00196959
2020-02-27 11:45:47.223291,1125.42765,0.00197603,0.00196935
2020-02-27 11:45:47.784323,1125.41026,0.00197579,0.00196935
2020-02-27 11:45:48.340355,1125.38926,0.00197603,0.00196935
2020-02-27 11:45:48.901387,1125.36869,0.00197579,0.00196935
2020-02-27 11:45:49.461419,1125.34843,0.00197579,0.00196935
2020-02-27 11:45:50.018451,1125.32905,0.00197579,0.00196935
2020-02-27 11:45:50.584483,1125.30414,0.00197579,0.00196935
2020-02-27 11:45:51.216520,1125.28306,0.00197579,0.00196935
2020-02-27 11:45:51.800553,1125.26294,0.00197579,0.00196935
2020-02-27 11:45:52.355585,1125.24032,0.00197579,0.00196935
2020-02-27 11:45:52.930618,1125.21928,0.00197579,0.00196935
2020-02-27 11:45:53.489650,1125.20447,0.00197579,0.00196935
2020-02-27 11:45:54.057682,1125.18368,0.00197555,0.00196935
2020-02-27 11:45:54.619714,1125.16003,0.00197555,0.00196935
2020-02-27 11:45:55.181746,1125.14322,0.00197555,0.00196911
2020-02-27 11:45:55.745779,1125.11839,0.00197579,0.00196935
2020-02-27 11:45:56.303811,1125.10056,0.00197555,0.00196935
2020-02-27 11:45:56.875843,1125.07867,0.00197555,0.00196935
2020-02-27 11:45:57.428875,1125.05922,0.00197555,0.00196911
2020-02-27 11:45:58.008908,1125.03556,0.00197555,0.00196911
2020-02-27 11:45:58.582941,1125.01655,0.00197555,0.00196911
2020-02-27 11:45:59.135973,1124.99591,0.00197555,0.00196911
2020-02-27 11:45:59.683004,1124.97352,0.00197555,0.00196911
2020-02-27 11:46:00.245036,1124.95539,0.00197555,0.00196911
2020-02-27 11:46:00.818069,1124.93682,0.00197555,0.00196911
2020-02-27 11:46:01.378101,1124.91677,0.00197555,0.00196911
2020-02-27 11:46:01.958134,1124.89321,0.00197555,0.00196911
2020-02-27 11:46:02.506165,1124.86904,0.00197555,0.00196911
2020-02-27 11:46:03.061197,1124.84973,0.00197555,0.00196888
2020-02-27 11:46:03.617229,1124.83138,0.00197531,0.00196888
2020-02-27 11:46:04.182261,1124.81492,0.00197531,0.00196888
2020-02-27 11:46:04.744293,1124.78684,0.00197531,0.00196888
2020-02-27 11:46:05.299325,1124.77085,0.00197531,0.00196888
2020-02-27 11:46:05.864357,1124.74727,0.00197531,0.00196888
2020-02-27 11:46:06.425389,1124.72575,0.00197531,0.00196888
2020-02-27 11:46:06.981421,1124.71042,0.00197531,0.00196888
2020-02-27 11:46:07.554454,1124.68809,0.00197507,0.00196888
2020-02-27 11:46:08.121486,1124.66377,0.00197507,0.00196888
2020-02-27 11:46:08.670518,1124.64304,0.00197507,0.00196888
2020-02-27 11:46:09.230550,1124.62597,0.00197507,0.00196864
2020-02-27 11:46:09.800582,1124.60452,0.00197507,0.00196864
2020-02-27 11:46:10.367615,1124.58566,0.00197507,0.00196864
2020-02-27 11:46:10.966649,1124.56223,0.00197507,0.00196864
2020-02-27 11:46:11.553683,1124.53769,0.00197507,0.00196864
2020-02-27 11:46:12.108715,1124.5203,0.00197484,0.00196864
2020-02-27 11:46:12.701748,1124.49686,0.00197484,0.00196864
2020-02-27 11:46:13.265781,1124.47792,0.00197484,0.00196864
2020-02-27 11:46:13.816812,1124.4564,0.00197484,0.00196864
2020-02-27 11:46:14.392845,1124.43776,0.00197484,0.0019684
2020-02-27 11:46:14.969878,1124.41749,0.00197484,0.0019684
2020-02-27 11:46:15.529910,1124.39612,0.00197484,0.0019684
2020-02-27 11:46:16.093942,1124.37423,0.00197484,0.0019684
2020-02-27 11:46:16.659975,1124.35308,0.00197484,0.0019684
2020-02-27 11:46:17.233008,1124.32862,0.00197484,0.0019684
2020-02-27 11:46:17.784039,1124.31015,0.00197484,0.0019684
2020-02-27 11:46:18.338071,1124.28856,0.00197484,0.0019684
2020-02-27 11:46:18.893103,1124.26859,0.00197484,0.00196816
2020-02-27 11:46:19.453135,1124.24589,0.00197484,0.00196816
2020-02-27 11:46:20.052169,1124.22637,0.00197484,0.00196816
2020-02-27 11:46:20.612201,1124.20559,0.00197484,0.00196816
2020-02-27 11:46:21.187234,1124.18716,0.00197484,0.00196816
2020-02-27 11:46:21.765267,1124.1641,0.00197484,0.00196816
2020-02-27 11:46:22.320299,1124.14361,0.00197484,0.00196816
2020-02-27 11:46:22.874330,1124.12334,0.0019746,0.00196816
2020-02-27 11:46:23.452363,1124.09865,0.0019746,0.00196816
2020-02-27 11:46:24.009395,1124.08148,0.0019746,0.00196816
2020-02-27 11:46:24.563427,1124.0578,0.0019746,0.00196816
2020-02-27 11:46:25.114458,1124.03841,0.00197436,0.00196816
2020-02-27 11:46:25.682491,1124.01955,0.00197436,0.00196816
2020-02-27 11:46:26.237523,1123.99832,0.00197436,0.00196816
2020-02-27 11:46:26.802555,1123.97592,0.00197436,0.00196816
2020-02-27 11:46:27.369587,1123.9541,0.00197436,0.00196816
2020-02-27 11:46:27.929619,1123.93524,0.00197436,0.00196816
2020-02-27 11:46:28.487651,1123.91637,0.00197436,0.00196816
2020-02-27 11:46:29.047683,1123.89424,0.00197436,0.00196792
2020-02-27 11:46:29.624716,1123.86825,0.00197436,0.00196792
2020-02-27 11:46:30.201749,1123.8488,0.00197436,0.00196792
2020-02-27 11:46:30.780782,1123.82441,0.00197436,0.00196792
2020-02-27 11:46:31.338814,1123.80547,0.00197436,0.00196792
2020-02-27 11:46:31.895846,1123.78468,0.00197436,0.00196792
2020-02-27 11:46:32.468879,1123.76339,0.00197436,0.00196792
2020-02-27 11:46:33.040912,1123.74172,0.00197436,0.00196792
2020-02-27 11:46:33.590943,1123.71976,0.00197436,0.00196768
2020-02-27 11:46:34.146975,1123.6978,0.00197436,0.00196768
2020-02-27 11:46:34.718008,1123.67694,0.00197412,0.00196768
2020-02-27 11:46:35.296041,1123.65808,0.00197412,0.00196768
2020-02-27 11:46:35.854073,1123.63419,0.00197412,0.00196768
2020-02-27 11:46:36.411105,1123.61603,0.00197412,0.00196768
2020-02-27 11:46:36.984137,1123.5909,0.00197412,0.00196768
2020-02-27 11:46:37.562170,1123.5693,0.00197412,0.00196768
2020-02-27 11:46:38.117202,1123.54838,0.00197412,0.00196768
2020-02-27 11:46:38.678234,1123.52745,0.00197412,0.00196768
2020-02-27 11:46:39.250267,1123.50784,0.00197388,0.00196768
2020-02-27 11:46:39.819299,1123.48448,0.00197388,0.00196768
2020-02-27 11:46:40.412333,1123.46119,0.00197388,0.00196768
2020-02-27 11:46:40.966365,1123.43982,0.00197388,0.00196745
2020-02-27 11:46:41.533398,1123.41336,0.00197388,0.00196745
2020-02-27 11:46:42.089429,1123.38905,0.00197388,0.00196745
2020-02-27 11:46:42.651461,1123.37725,0.00197388,0.00196745
2020-02-27 11:46:43.215494,1123.3505,0.00197388,0.00196745
2020-02-27 11:46:43.788526,1123.32884,0.00197388,0.00196745
2020-02-27 11:46:44.342558,1123.30931,0.00197388,0.00196745
2020-02-27 11:46:44.910591,1123.28589,0.00197388,0.00196745
2020-02-27 11:46:45.480623,1123.26358,0.00197388,0.00196745
2020-02-27 11:46:46.052656,1123.24117,0.00197388,0.00196721
2020-02-27 11:46:46.641690,1123.22054,0.00197388,0.00196721
2020-02-27 11:46:47.199722,1123.19806,0.00197388,0.00196721
2020-02-27 11:46:47.772754,1123.17805,0.00197364,0.00196721
2020-02-27 11:46:48.354788,1123.1569,0.00197364,0.00196721
2020-02-27 11:46:48.931821,1123.13346,0.00197364,0.00196721
2020-02-27 11:46:49.491853,1123.10855,0.00197364,0.00196721
2020-02-27 11:46:50.042884,1123.09057,0.00197364,0.00196721
2020-02-27 11:46:50.599916,1123.06972,0.00197364,0.00196721
2020-02-27 11:46:51.159948,1123.04274,0.00197364,0.00196721
2020-02-27 11:46:51.716980,1123.02034,0.00197364,0.00196721
2020-02-27 11:46:52.280012,1122.99691,0.00197341,0.00196721
2020-02-27 11:46:52.843044,1122.97553,0.00197341,0.00196697
2020-02-27 11:46:53.398076,1122.95726,0.00197341,0.00196697
2020-02-27 11:46:53.961108,1122.93581,0.00197341,0.00196697
2020-02-27 11:46:54.533141,1122.91157,0.00197341,0.00196697
2020-02-27 11:46:55.092173,1122.89676,0.00197341,0.00196697
2020-02-27 11:46:55.666206,1122.87126,0.00197341,0.00196697
2020-02-27 11:46:56.218237,1122.84635,0.00197341,0.00196697
2020-02-27 11:46:56.770269,1122.82829,0.00197317,0.00196697
2020-02-27 11:46:57.325301,1122.80803,0.00197317,0.00196697
2020-02-27 11:46:57.888333,1122.78371,0.00197317,0.00196697
2020-02-27 11:46:58.459366,1122.76112,0.00197317,0.00196697
2020-02-27 11:46:59.017398,1122.74169,0.00197317,0.00196673
2020-02-27 11:46:59.570429,1122.71701,0.00197317,0.00196673
2020-02-27 11:47:00.122461,1122.69586,0.00197317,0.00196673
2020-02-27 11:47:00.676492,1122.67257,0.00197317,0.00196673
2020-02-27 11:47:01.231524,1122.65186,0.00197317,0.00196673
2020-02-27 11:47:01.804557,1122.62879,0.00197317,0.00196673
2020-02-27 11:47:02.377590,1122.60514,0.00197317,0.00196673
2020-02-27 11:47:02.939622,1122.58478,0.00197317,0.00196649
2020-02-27 11:47:03.494654,1122.56158,0.00197317,0.00196673
2020-02-27 11:47:04.058686,1122.53792,0.00197317,0.00196649
2020-02-27 11:47:04.620718,1122.51412,0.00197293,0.00196649
2020-02-27 11:47:05.218752,1122.49436,0.00197293,0.00196649
2020-02-27 11:47:05.771784,1122.47402,0.00197293,0.00196649
2020-02-27 11:47:06.361818,1122.44867,0.00197293,0.00196649
2020-02-27 11:47:06.926850,1122.42612,0.00197293,0.00196649
2020-02-27 11:47:07.475881,1122.40152,0.00197293,0.00196649
2020-02-27 11:47:08.059915,1122.38169,0.00197293,0.00196649
2020-02-27 11:47:08.627947,1122.3598,0.00197293,0.00196649
2020-02-27 11:47:09.183979,1122.33931,0.00197293,0.00196649
2020-02-27 11:47:09.739011,1122.31514,0.00197293,0.00196649
2020-02-27 11:47:10.303043,1122.29089,0.00197293,0.00196649
2020-02-27 11:47:10.868075,1122.27446,0.00197269,0.00196625
2020-02-27 11:47:11.442108,1122.24778,0.00197269,0.00196625
2020-02-27 11:47:12.009141,1122.2258,0.00197269,0.00196625
2020-02-27 11:47:12.571173,1122.19814,0.00197269,0.00196625
2020-02-27 11:47:13.131205,1122.18156,0.00197269,0.00196625
2020-02-27 11:47:13.702237,1122.15717,0.00197269,0.00196601
2020-02-27 11:47:14.277270,1122.13461,0.00197269,0.00196601
2020-02-27 11:47:14.834302,1122.11,0.00197269,0.00196601
2020-02-27 11:47:15.395334,1122.09069,0.00197269,0.00196601
2020-02-27 11:47:15.951366,1122.0674,0.00197269,0.00196601
2020-02-27 11:47:16.549400,1122.04146,0.00197269,0.00196601
2020-02-27 11:47:17.099432,1122.01928,0.00197269,0.00196601
2020-02-27 11:47:17.648463,1121.99761,0.00197245,0.00196601
2020-02-27 11:47:18.220496,1121.97573,0.00197245,0.00196601
2020-02-27 11:47:18.776528,1121.9548,0.00197245,0.00196601
2020-02-27 11:47:19.341560,1121.93172,0.00197245,0.00196601
2020-02-27 11:47:19.901592,1121.90733,0.00197245,0.00196601
2020-02-27 11:47:20.458624,1121.88648,0.00197245,0.00196601
2020-02-27 11:47:21.019656,1121.86422,0.00197245,0.00196601
2020-02-27 11:47:21.591689,1121.84086,0.00197245,0.00196601
2020-02-27 11:47:22.144720,1121.82177,0.00197221,0.00196601
2020-02-27 11:47:22.697752,1121.79583,0.00197221,0.00196578
2020-02-27 11:47:23.251784,1121.7763,0.00197221,0.00196578
2020-02-27 11:47:23.824816,1121.75234,0.00197221,0.00196578
2020-02-27 11:47:24.386849,1121.72979,0.00197221,0.00196578
2020-02-27 11:47:24.946881,1121.70488,0.00197221,0.00196578
2020-02-27 11:47:25.505913,1121.68197,0.00197221,0.00196578
2020-02-27 11:47:26.064945,1121.66214,0.00197221,0.00196578
2020-02-27 11:47:26.620976,1121.63708,0.00197221,0.00196578
2020-02-27 11:47:27.183009,1121.61416,0.00197221,0.00196554
2020-02-27 11:47:27.920051,1121.59365,0.00197221,0.00196554
2020-02-27 11:47:28.478083,1121.56305,0.00197221,0.00196554
2020-02-27 11:47:29.068116,1121.53792,0.00197221,0.00196554
2020-02-27 11:47:29.635149,1121.51566,0.00197197,0.00196554
2020-02-27 11:47:30.198181,1121.49488,0.00197197,0.00196554
2020-02-27 11:47:30.754213,1121.47196,0.00197197,0.00196554
2020-02-27 11:47:31.306244,1121.45022,0.00197197,0.00196554
2020-02-27 11:47:31.866276,1121.42929,0.00197197,0.00196554
2020-02-27 11:47:32.424308,1121.40423,0.00197197,0.00196554
2020-02-27 11:47:32.985340,1121.38209,0.00197197,0.00196554
2020-02-27 11:47:33.557373,1121.35799,0.00197197,0.00196554
2020-02-27 11:47:34.114405,1121.3375,0.00197197,0.00196554
2020-02-27 11:47:34.696438,1121.31436,0.00197174,0.00196554
2020-02-27 11:47:35.272471,1121.29174,0.00197174,0.00196554
2020-02-27 11:47:35.824503,1121.26676,0.00197174,0.00196554
2020-02-27 11:47:36.393535,1121.24443,0.00197174,0.00196554
2020-02-27 11:47:36.951567,1121.22195,0.00197174,0.0019653
2020-02-27 11:47:37.539601,1121.19284,0.00197174,0.0019653
2020-02-27 11:47:38.093633,1121.17663,0.0019715,0.0019653
2020-02-27 11:47:38.672666,1121.15379,0.0019715,0.0019653
2020-02-27 11:47:39.249699,1121.12776,0.0019715,0.0019653
2020-02-27 11:47:39.808731,1121.1044,0.0019715,0.0019653
2020-02-27 11:47:40.366763,1121.07913,0.0019715,0.0019653
2020-02-27 11:47:40.940795,1121.05761,0.0019715,0.00196506
2020-02-27 11:47:41.500827,1121.03624,0.0019715,0.00196506
2020-02-27 11:47:42.073860,1121.01531,0.0019715,0.00196506
2020-02-27 11:47:42.660894,1120.98775,0.0019715,0.00196506
2020-02-27 11:47:43.215926,1120.96542,0.0019715,0.00196506
2020-02-27 11:47:43.777958,1120.94345,0.0019715,0.00196506
2020-02-27 11:47:44.335990,1120.92362,0.0019715,0.00196482
2020-02-27 11:47:44.898022,1120.89613,0.0019715,0.00196482
2020-02-27 11:47:45.456054,1120.87763,0.0019715,0.00196482
2020-02-27 11:47:46.015086,1120.8581,0.00197126,0.00196482
2020-02-27 11:47:46.581118,1120.83176,0.00197126,0.00196482
2020-02-27 11:47:47.143150,1120.80722,0.00197126,0.00196482
2020-02-27 11:47:47.701182,1120.78798,0.00197126,0.00196482
2020-02-27 11:47:48.266214,1120.76263,0.00197126,0.00196482
2020-02-27 11:47:48.826246,1120.74063,0.00197126,0.00196482
2020-02-27 11:47:49.393279,1120.7113,0.00197126,0.00196482
2020-02-27 11:47:49.944310,1120.69729,0.00197126,0.00196482
2020-02-27 11:47:50.491342,1120.66804,0.00197102,0.00196482
2020-02-27 11:47:51.046373,1120.65065,0.00197102,0.00196458
2020-02-27 11:47:51.597405,1120.62876,0.00197102,0.00196458
2020-02-27 11:47:52.155437,1120.60208,0.00197102,0.00196458
2020-02-27 11:47:52.715469,1120.58461,0.00197102,0.00196482
2020-02-27 11:47:53.272501,1120.56015,0.00197102,0.00196458
2020-02-27 11:47:53.827532,1120.5373,0.00197102,0.00196458
2020-02-27 11:47:54.396565,1120.51306,0.00197102,0.00196458
2020-02-27 11:47:54.948597,1120.49625,0.00197102,0.00196458
2020-02-27 11:47:55.540630,1120.46954,0.00197102,0.00196458
2020-02-27 11:47:56.108663,1120.44633,0.00197102,0.00196435
2020-02-27 11:47:56.668695,1120.42407,0.00197102,0.00196435
2020-02-27 11:47:57.223727,1120.40122,0.00197102,0.00196435
2020-02-27 11:47:57.788759,1120.37256,0.00197102,0.00196435
2020-02-27 11:47:58.349791,1120.35575,0.00197102,0.00196435
2020-02-27 11:47:58.907823,1120.33033,0.00197078,0.00196435
2020-02-27 11:47:59.467855,1120.30741,0.00197078,0.00196435
2020-02-27 11:48:00.028887,1120.28567,0.00197078,0.00196435
2020-02-27 11:48:00.586919,1120.26422,0.00197078,0.00196435
2020-02-27 11:48:01.157952,1120.24514,0.00197078,0.00196435
2020-02-27 11:48:01.709983,1120.2147,0.00197054,0.00196435
2020-02-27 11:48:02.264015,1120.20018,0.00197054,0.00196435
2020-02-27 11:48:02.816047,1120.17712,0.00197054,0.00196435
2020-02-27 11:48:03.396080,1120.15132,0.00197054,0.00196435
2020-02-27 11:48:03.968112,1120.12863,0.00197054,0.00196435
2020-02-27 11:48:04.523144,1120.10586,0.00197054,0.00196435
2020-02-27 11:48:05.087177,1120.08898,0.00197054,0.00196435
2020-02-27 11:48:05.690211,1120.06267,0.00197054,0.00196411
2020-02-27 11:48:06.256243,1120.04138,0.00197054,0.00196411
2020-02-27 11:48:06.808275,1120.02362,0.00197054,0.00196411
2020-02-27 11:48:07.406309,1119.99657,0.00197054,0.00196411
2020-02-27 11:48:07.964341,1119.97313,0.00197054,0.00196411
2020-02-27 11:48:08.544374,1119.94837,0.00197054,0.00196411
2020-02-27 11:48:09.096406,1119.93157,0.00197054,0.00196387
2020-02-27 11:48:09.656438,1119.90556,0.00197054,0.00196411
2020-02-27 11:48:10.211470,1119.88146,0.00197054,0.00196387
2020-02-27 11:48:10.782502,1119.86311,0.00197054,0.00196387
2020-02-27 11:48:11.349535,1119.83813,0.00197031,0.00196387
2020-02-27 11:48:11.900566,1119.81903,0.00197031,0.00196387
2020-02-27 11:48:12.450598,1119.79552,0.00197031,0.00196387
2020-02-27 11:48:13.018630,1119.77688,0.00197007,0.00196387
2020-02-27 11:48:13.581662,1119.74996,0.00197007,0.00196387
